ubicageo_f,evaluati_a,esevsett,esevse1,esevse2,esevses1,esevse3,esevse4,esevse5,esevses2,esevse6,esevse7,esevses3,esevse9,esevse10,esevses4,esevse12,esevse13,esevses5,esevse15,esevse16,esevses6,esevse18,esevse19,esevsens,esevsenh,esevsenm
20157,2,36,25,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,25,11,,,
20157,3,36,25,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,25,11,,,
20158,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20158,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20158,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20159,1,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20159,2,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20159,3,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20160,1,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20160,2,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20160,3,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20161,1,5,3,2,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
20161,2,5,3,2,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
20161,3,5,3,2,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
20162,1,22,21,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,,,
20162,2,22,21,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,,,
20162,3,22,21,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,,,
20163,1,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20163,2,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20163,3,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20164,1,24,16,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,,,
20164,2,24,16,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,,,
20164,3,24,16,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,,,
20165,1,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
20165,2,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
20165,3,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
20166,1,10,8,2,3,2,1,,0,0,0,3,2,1,1,1,0,0,0,0,3,3,0,,,
20166,2,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
20166,3,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
20167,1,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20167,2,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20167,3,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20168,1,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20168,2,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20168,3,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20169,1,12,12,0,12,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20169,2,12,12,0,12,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20169,3,12,12,0,12,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20170,1,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20170,2,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20170,3,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20171,1,36,31,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,31,5,,,
20171,2,36,31,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,31,5,,,
20171,3,36,31,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,31,5,,,
20172,1,6,5,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,,,
20172,2,6,5,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,,,
20172,3,6,5,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,,,
20173,1,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20173,2,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20173,3,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20174,1,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
20174,2,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
20174,3,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
20175,1,22,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,,,
20175,2,22,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,,,
20175,3,22,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,,,
20176,1,63,63,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,,,
20176,2,63,63,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,,,
20176,3,63,63,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,,,
20177,1,22,18,4,9,8,1,,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,,,
20177,2,22,18,4,9,8,1,,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,,,
20177,3,22,18,4,9,8,1,,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,,,
20178,1,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20178,2,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20178,3,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20179,1,23,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,,,
20179,2,23,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,,,
20179,3,23,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,,,
20180,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20180,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20180,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20181,1,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20181,2,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20181,3,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
20182,1,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
20182,2,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
20182,3,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
20183,1,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20183,2,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20183,3,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20184,1,156,125,31,49,41,8,,0,0,0,0,0,0,0,0,0,0,0,0,107,84,23,,,
20184,2,156,125,31,49,41,8,,0,0,0,0,0,0,0,0,0,0,0,0,107,84,23,,,
20184,3,156,125,31,49,41,8,,0,0,0,0,0,0,0,0,0,0,0,0,107,84,23,,,
20185,1,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
20185,2,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
20185,3,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
20186,1,42,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,,,
20186,2,42,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,,,
20186,3,42,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,,,
20187,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20187,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20187,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20188,1,30,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,,,
20188,2,30,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,,,
20188,3,30,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,,,
20189,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20189,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20189,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20190,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20190,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20190,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20191,1,8,6,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,,,
20191,2,8,6,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,,,
20191,3,8,6,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,,,
20192,1,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20192,2,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20192,3,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20193,1,66,66,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,,,
20193,2,66,66,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,,,
20193,3,66,66,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,,,
20194,1,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20194,2,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20194,3,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20195,1,12,8,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,,,
20195,2,12,8,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,,,
20195,3,12,8,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,,,
20196,1,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
20196,2,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
20196,3,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
20197,1,26,26,0,0,0,0,,0,0,0,6,6,0,0,0,0,0,0,0,20,20,0,,,
20197,2,26,26,0,0,0,0,,0,0,0,6,6,0,0,0,0,0,0,0,20,20,0,,,
20197,3,26,26,0,0,0,0,,0,0,0,6,6,0,0,0,0,0,0,0,20,20,0,,,
20198,1,64,62,2,15,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,49,47,2,,,
20198,2,64,62,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,63,61,2,,,
20198,3,64,62,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,64,62,2,,,
20199,1,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20199,2,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20199,3,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20200,1,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20200,2,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20200,3,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
20201,1,7,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,,,
20201,2,7,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,,,
20201,3,7,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,,,
20202,1,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20202,2,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20202,3,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20203,1,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20203,2,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20203,3,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20204,1,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
20204,2,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
20204,3,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
20205,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20205,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20205,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20206,1,9,6,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,,,
20206,2,9,6,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,,,
20206,3,9,6,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,,,
20207,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20207,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20207,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20208,1,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20208,2,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20208,3,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
20209,1,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20209,2,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20209,3,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20210,1,4,3,1,2,2,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
20210,2,4,3,1,2,2,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
20210,3,4,3,1,2,2,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
20211,1,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20211,2,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20211,3,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20212,1,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20212,2,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20212,3,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20213,1,55,55,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,,,
20213,2,55,55,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,,,
20213,3,55,55,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,,,
20214,1,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20214,2,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20214,3,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20215,1,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20215,2,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20215,3,15,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
20216,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20216,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20216,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20217,1,36,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,,,
20217,2,36,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,,,
20217,3,36,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,,,
20218,1,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20218,2,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20218,3,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20219,1,13,10,3,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20219,2,13,10,3,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20219,3,13,10,3,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20220,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20220,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20220,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20221,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
20221,2,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
20221,3,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
20222,1,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20222,2,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20222,3,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20223,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20223,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20223,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20224,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20224,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20224,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20225,1,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20225,2,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20225,3,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
20226,1,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20226,2,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20226,3,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20227,1,40,28,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,28,12,,,
20227,2,40,28,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,28,12,,,
20227,3,40,28,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,28,12,,,
20228,1,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20228,2,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20228,3,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
20229,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20229,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20229,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20230,1,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20230,2,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20230,3,10,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,,,
20231,1,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20231,2,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20231,3,35,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,,,
20232,1,27,26,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,,,
20232,2,27,26,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,,,
20232,3,27,26,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,,,
20233,1,11,8,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20233,2,11,8,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20233,3,11,8,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,,,
20234,1,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20234,2,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20234,3,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
20235,1,15,14,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,,,
20235,2,15,14,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,,,
20235,3,15,14,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,,,
20236,1,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20236,2,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20236,3,18,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,,,
20237,1,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20237,2,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20237,3,9,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
20238,1,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20238,2,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20238,3,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,,,
20239,1,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,,,
20239,2,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,,,
20239,3,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,,,
20240,1,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20240,2,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20240,3,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
20241,1,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20241,2,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20241,3,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
20242,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20242,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20242,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
20243,1,40,40,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,,,
20243,2,40,40,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,,,
20243,3,40,40,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,,,
20244,1,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20244,2,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20244,3,3,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
20245,1,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
20245,2,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
20245,3,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
20246,1,16,16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,,,
20246,2,16,16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,,,
