ubicageo_f,animales_a,rnsnni1,anirep1,anirep2
30094,15,2,NA,NA
30094,16,2,NA,NA
30094,17,2,NA,NA
30094,18,2,NA,NA
30094,20,2,NA,NA
30095,11,2,NA,NA
30095,12,1,5,2
30095,13,2,NA,NA
30095,14,2,NA,NA
30095,15,1,2,0
30095,16,2,NA,NA
30095,17,2,NA,NA
30095,18,2,NA,NA
30095,20,2,NA,NA
30096,11,2,NA,NA
30096,12,2,NA,NA
30096,13,2,NA,NA
30096,14,2,NA,NA
30096,15,2,NA,NA
30096,16,2,NA,NA
30096,17,2,NA,NA
30096,18,2,NA,NA
30096,20,2,NA,NA
30097,11,2,NA,NA
30097,12,2,NA,NA
30097,13,2,NA,NA
30097,14,2,NA,NA
30097,15,2,NA,NA
30097,16,2,NA,NA
30097,17,2,NA,NA
30097,18,2,NA,NA
30097,20,2,NA,NA
30098,11,2,NA,NA
30098,12,2,NA,NA
30098,13,2,NA,NA
30098,14,2,NA,NA
30098,15,2,NA,NA
30098,16,2,NA,NA
30098,17,2,NA,NA
30098,18,2,NA,NA
30098,20,2,NA,NA
30099,11,9,NSS,NSS
30099,12,9,NSS,NSS
30099,13,9,NSS,NSS
30099,14,9,NSS,NSS
30099,15,9,NSS,NSS
30099,16,9,NSS,NSS
30099,17,9,NSS,NSS
30099,18,9,NSS,NSS
30099,20,9,NSS,NSS
30100,11,2,NA,NA
30100,12,2,NA,NA
30100,13,2,NA,NA
30100,14,2,NA,NA
30100,15,2,NA,NA
30100,16,2,NA,NA
30100,17,2,NA,NA
30100,18,2,NA,NA
30100,20,2,NA,NA
30101,11,2,NA,NA
30101,12,2,NA,NA
30101,13,2,NA,NA
30101,14,2,NA,NA
30101,15,2,NA,NA
30101,16,2,NA,NA
30101,17,2,NA,NA
30101,18,2,NA,NA
30101,20,2,NA,NA
30102,11,2,NA,NA
30102,12,1,1,0
30102,13,2,NA,NA
30102,14,2,NA,NA
30102,15,2,NA,NA
30102,16,2,NA,NA
30102,17,2,NA,NA
30102,18,2,NA,NA
30102,20,2,NA,NA
30103,11,2,NA,NA
30103,12,2,NA,NA
30103,13,2,NA,NA
30103,14,2,NA,NA
30103,15,2,NA,NA
30103,16,2,NA,NA
30103,17,2,NA,NA
30103,18,2,NA,NA
30103,20,2,NA,NA
30104,11,2,NA,NA
30104,12,2,NA,NA
30104,13,2,NA,NA
30104,14,2,NA,NA
30104,15,2,NA,NA
30104,16,2,NA,NA
30104,17,2,NA,NA
30104,18,2,NA,NA
30104,20,2,NA,NA
30105,11,9,NSS,NSS
30105,12,9,NSS,NSS
30105,13,9,NSS,NSS
30105,14,9,NSS,NSS
30105,15,9,NSS,NSS
30105,16,9,NSS,NSS
30105,17,9,NSS,NSS
30105,18,9,NSS,NSS
30105,20,9,NSS,NSS
30106,11,1,2,0
30106,12,1,2,0
30106,13,2,NA,NA
30106,14,2,NA,NA
30106,15,2,NA,NA
30106,16,2,NA,NA
30106,17,2,NA,NA
30106,18,2,NA,NA
30106,20,2,NA,NA
30107,11,1,3,3
30107,12,2,NA,NA
30107,13,2,NA,NA
30107,14,2,NA,NA
30107,15,2,NA,NA
30107,16,2,NA,NA
30107,17,2,NA,NA
30107,18,2,NA,NA
30107,20,2,NA,NA
30108,11,2,NA,NA
30108,12,2,NA,NA
30108,13,2,NA,NA
30108,14,2,NA,NA
30108,15,2,NA,NA
30108,16,2,NA,NA
30108,17,2,NA,NA
30108,18,2,NA,NA
30108,20,2,NA,NA
30109,11,2,NA,NA
30109,12,2,NA,NA
30109,13,2,NA,NA
30109,14,2,NA,NA
30109,15,2,NA,NA
30109,16,2,NA,NA
30109,17,2,NA,NA
30109,18,2,NA,NA
30109,20,2,NA,NA
30110,11,2,NA,NA
30110,12,2,NA,NA
30110,13,2,NA,NA
30110,14,2,NA,NA
30110,15,2,NA,NA
30110,16,2,NA,NA
30110,17,2,NA,NA
30110,18,2,NA,NA
30110,20,2,NA,NA
30111,11,2,NA,NA
30111,12,1,1,1
30111,13,2,NA,NA
30111,14,2,NA,NA
30111,15,2,NA,NA
30111,16,2,NA,NA
30111,17,2,NA,NA
30111,18,2,NA,NA
30111,20,2,NA,NA
30112,11,2,NA,NA
30112,12,2,NA,NA
30112,13,2,NA,NA
30112,14,2,NA,NA
30112,15,2,NA,NA
30112,16,2,NA,NA
30112,17,2,NA,NA
30112,18,2,NA,NA
30112,20,2,NA,NA
30113,11,2,NA,NA
30113,12,2,NA,NA
30113,13,2,NA,NA
30113,14,2,NA,NA
30113,15,2,NA,NA
30113,16,2,NA,NA
30113,17,2,NA,NA
30113,18,2,NA,NA
30113,20,2,NA,NA
30114,11,2,NA,NA
30114,12,1,6,0
30114,13,2,NA,NA
30114,14,2,NA,NA
30114,15,2,NA,NA
30114,16,2,NA,NA
30114,17,2,NA,NA
30114,18,2,NA,NA
30114,20,2,NA,NA
30115,11,9,NSS,NSS
30115,12,9,NSS,NSS
30115,13,9,NSS,NSS
30115,14,9,NSS,NSS
30115,15,9,NSS,NSS
30115,16,9,NSS,NSS
30115,17,9,NSS,NSS
30115,18,9,NSS,NSS
30115,20,9,NSS,NSS
30116,11,2,NA,NA
30116,12,2,NA,NA
30116,13,2,NA,NA
30116,14,2,NA,NA
30116,15,2,NA,NA
30116,16,2,NA,NA
30116,17,2,NA,NA
30116,18,2,NA,NA
30116,20,2,NA,NA
30117,11,2,NA,NA
30117,12,2,NA,NA
30117,13,2,NA,NA
30117,14,2,NA,NA
30117,15,2,NA,NA
30117,16,2,NA,NA
30117,17,2,NA,NA
30117,18,2,NA,NA
30117,20,2,NA,NA
30118,11,2,NA,NA
30118,12,2,NA,NA
30118,13,2,NA,NA
30118,14,2,NA,NA
30118,15,2,NA,NA
30118,16,2,NA,NA
30118,17,2,NA,NA
30118,18,2,NA,NA
30118,20,2,NA,NA
30119,11,9,NSS,NSS
30119,12,9,NSS,NSS
30119,13,9,NSS,NSS
30119,14,9,NSS,NSS
30119,15,9,NSS,NSS
30119,16,9,NSS,NSS
30119,17,9,NSS,NSS
30119,18,9,NSS,NSS
30119,20,9,NSS,NSS
30120,11,1,3,0
30120,12,2,NA,NA
30120,13,2,NA,NA
30120,14,2,NA,NA
30120,15,2,NA,NA
30120,16,2,NA,NA
30120,17,2,NA,NA
30120,18,2,NA,NA
30120,20,2,NA,NA
30121,11,2,NA,NA
30121,12,1,2,0
30121,13,2,NA,NA
30121,14,2,NA,NA
30121,15,2,NA,NA
30121,16,2,NA,NA
30121,17,2,NA,NA
30121,18,2,NA,NA
30121,20,2,NA,NA
30122,11,2,NA,NA
30122,12,1,4,4
30122,13,2,NA,NA
30122,14,2,NA,NA
30122,15,2,NA,NA
30122,16,2,NA,NA
30122,17,2,NA,NA
30122,18,2,NA,NA
30122,20,2,NA,NA
30123,11,2,NA,NA
30123,12,2,NA,NA
30123,13,2,NA,NA
30123,14,2,NA,NA
30123,15,2,NA,NA
30123,16,2,NA,NA
30123,17,2,NA,NA
30123,18,2,NA,NA
30123,20,2,NA,NA
30124,11,2,NA,NA
30124,12,2,NA,NA
30124,13,2,NA,NA
30124,14,2,NA,NA
30124,15,2,NA,NA
30124,16,2,NA,NA
30124,17,2,NA,NA
30124,18,2,NA,NA
30124,20,2,NA,NA
30125,11,9,NSS,NSS
30125,12,9,NSS,NSS
30125,13,9,NSS,NSS
30125,14,9,NSS,NSS
30125,15,9,NSS,NSS
30125,16,9,NSS,NSS
30125,17,9,NSS,NSS
30125,18,9,NSS,NSS
30125,20,9,NSS,NSS
30126,11,2,NA,NA
30126,12,9,NSS,NSS
30126,13,2,NA,NA
30126,14,2,NA,NA
30126,15,2,NA,NA
30126,16,2,NA,NA
30126,17,2,NA,NA
30126,18,2,NA,NA
30126,20,2,NA,NA
30127,11,2,NA,NA
30127,12,2,NA,NA
30127,13,2,NA,NA
30127,14,2,NA,NA
30127,15,2,NA,NA
30127,16,2,NA,NA
30127,17,2,NA,NA
30127,18,2,NA,NA
30127,20,2,NA,NA
30128,11,2,NA,NA
30128,12,2,NA,NA
30128,13,2,NA,NA
30128,14,2,NA,NA
30128,15,2,NA,NA
30128,16,2,NA,NA
30128,17,2,NA,NA
30128,18,2,NA,NA
30128,20,2,NA,NA
30129,11,2,NA,NA
30129,12,1,18,0
30129,13,2,NA,NA
30129,14,2,NA,NA
30129,15,2,NA,NA
30129,16,2,NA,NA
30129,17,2,NA,NA
30129,18,2,NA,NA
30129,20,2,NA,NA
30130,11,2,NA,NA
30130,12,2,NA,NA
30130,13,2,NA,NA
30130,14,2,NA,NA
30130,15,2,NA,NA
30130,16,2,NA,NA
30130,17,2,NA,NA
30130,18,2,NA,NA
30130,20,2,NA,NA
30131,11,9,NSS,NSS
30131,12,9,NSS,NSS
30131,13,9,NSS,NSS
30131,14,9,NSS,NSS
30131,15,9,NSS,NSS
30131,16,9,NSS,NSS
30131,17,9,NSS,NSS
30131,18,9,NSS,NSS
30131,20,1,1,0
30132,11,2,NA,NA
30132,12,1,3,3
30132,13,2,NA,NA
30132,14,2,NA,NA
30132,15,2,NA,NA
30132,16,2,NA,NA
30132,17,2,NA,NA
30132,18,2,NA,NA
30132,20,2,NA,NA
30133,11,2,NA,NA
30133,12,2,NA,NA
30133,13,2,NA,NA
30133,14,2,NA,NA
30133,15,2,NA,NA
30133,16,2,NA,NA
30133,17,2,NA,NA
30133,18,2,NA,NA
30133,20,2,NA,NA
30134,11,2,NA,NA
30134,12,2,NA,NA
30134,13,2,NA,NA
30134,14,2,NA,NA
30134,15,2,NA,NA
30134,16,2,NA,NA
30134,17,2,NA,NA
30134,18,2,NA,NA
30134,20,2,NA,NA
30135,11,2,NA,NA
30135,12,2,NA,NA
30135,13,2,NA,NA
30135,14,2,NA,NA
30135,15,2,NA,NA
30135,16,2,NA,NA
30135,17,2,NA,NA
30135,18,2,NA,NA
30135,20,2,NA,NA
30136,11,2,NA,NA
30136,12,1,4,2
30136,13,2,NA,NA
30136,14,2,NA,NA
30136,15,2,NA,NA
30136,16,2,NA,NA
30136,17,2,NA,NA
30136,18,2,NA,NA
30136,20,2,NA,NA
30137,11,2,NA,NA
30137,12,2,NA,NA
30137,13,2,NA,NA
30137,14,2,NA,NA
30137,15,2,NA,NA
30137,16,2,NA,NA
30137,17,2,NA,NA
30137,18,2,NA,NA
30137,20,2,NA,NA
30138,11,9,NSS,NSS
30138,12,9,NSS,NSS
30138,13,9,NSS,NSS
30138,14,9,NSS,NSS
30138,15,9,NSS,NSS
30138,16,9,NSS,NSS
30138,17,9,NSS,NSS
30138,18,9,NSS,NSS
30138,20,9,NSS,NSS
30139,11,1,3,0
30139,12,1,1,0
30139,13,2,NA,NA
30139,14,2,NA,NA
30139,15,2,NA,NA
30139,16,2,NA,NA
30139,17,2,NA,NA
30139,18,2,NA,NA
30139,20,2,NA,NA
30140,11,2,NA,NA
30140,12,2,NA,NA
30140,13,2,NA,NA
30140,14,2,NA,NA
30140,15,2,NA,NA
30140,16,2,NA,NA
30140,17,2,NA,NA
30140,18,2,NA,NA
30140,20,2,NA,NA
30141,11,2,NA,NA
30141,12,2,NA,NA
30141,13,2,NA,NA
30141,14,2,NA,NA
30141,15,2,NA,NA
30141,16,2,NA,NA
30141,17,2,NA,NA
30141,18,2,NA,NA
30141,20,2,NA,NA
30142,11,2,NA,NA
30142,12,2,NA,NA
30142,13,2,NA,NA
30142,14,2,NA,NA
30142,15,2,NA,NA
30142,16,2,NA,NA
30142,17,2,NA,NA
30142,18,2,NA,NA
30142,20,2,NA,NA
30143,11,2,NA,NA
30143,12,2,NA,NA
30143,13,2,NA,NA
30143,14,2,NA,NA
30143,15,2,NA,NA
30143,16,2,NA,NA
30143,17,2,NA,NA
30143,18,2,NA,NA
30143,20,2,NA,NA
30144,11,9,NSS,NSS
30144,12,9,NSS,NSS
30144,13,9,NSS,NSS
30144,14,9,NSS,NSS
30144,15,9,NSS,NSS
30144,16,9,NSS,NSS
30144,17,9,NSS,NSS
30144,18,9,NSS,NSS
30144,20,9,NSS,NSS
30145,11,2,NA,NA
30145,12,2,NA,NA
30145,13,2,NA,NA
30145,14,2,NA,NA
30145,15,2,NA,NA
30145,16,2,NA,NA
30145,17,2,NA,NA
30145,18,2,NA,NA
30145,20,2,NA,NA
30146,11,2,NA,NA
30146,12,2,NA,NA
30146,13,2,NA,NA
30146,14,2,NA,NA
30146,15,2,NA,NA
30146,16,2,NA,NA
30146,17,2,NA,NA
30146,18,2,NA,NA
30146,20,2,NA,NA
30147,11,9,NSS,NSS
30147,12,9,NSS,NSS
30147,13,9,NSS,NSS
30147,14,9,NSS,NSS
30147,15,9,NSS,NSS
30147,16,9,NSS,NSS
30147,17,9,NSS,NSS
30147,18,9,NSS,NSS
30147,20,9,NSS,NSS
30148,11,1,50,0
30148,12,1,2,0
30148,13,2,NA,NA
30148,14,2,NA,NA
30148,15,2,NA,NA
30148,16,2,NA,NA
30148,17,2,NA,NA
30148,18,2,NA,NA
30148,20,2,NA,NA
30149,11,2,NA,NA
30149,12,2,NA,NA
30149,13,2,NA,NA
30149,14,2,NA,NA
30149,15,2,NA,NA
30149,16,2,NA,NA
30149,17,2,NA,NA
30149,18,2,NA,NA
30149,20,2,NA,NA
30150,11,2,NA,NA
30150,12,2,NA,NA
30150,13,2,NA,NA
30150,14,2,NA,NA
30150,15,2,NA,NA
30150,16,2,NA,NA
30150,17,2,NA,NA
30150,18,2,NA,NA
30150,20,2,NA,NA
30151,11,2,NA,NA
30151,12,2,NA,NA
30151,13,2,NA,NA
30151,14,2,NA,NA
30151,15,2,NA,NA
30151,16,2,NA,NA
30151,17,2,NA,NA
30151,18,2,NA,NA
30151,20,2,NA,NA
30152,11,9,NSS,NSS
30152,12,1,1,0
30152,13,9,NSS,NSS
30152,14,9,NSS,NSS
30152,15,9,NSS,NSS
30152,16,9,NSS,NSS
30152,17,9,NSS,NSS
30152,18,9,NSS,NSS
30152,20,9,NSS,NSS
30153,11,2,NA,NA
30153,12,2,NA,NA
30153,13,2,NA,NA
30153,14,2,NA,NA
30153,15,2,NA,NA
30153,16,2,NA,NA
30153,17,2,NA,NA
30153,18,2,NA,NA
30153,20,2,NA,NA
30154,11,2,NA,NA
30154,12,1,3,0
30154,13,2,NA,NA
30154,14,2,NA,NA
30154,15,2,NA,NA
30154,16,2,NA,NA
30154,17,2,NA,NA
30154,18,2,NA,NA
30154,20,2,NA,NA
30155,11,2,NA,NA
30155,12,2,NA,NA
30155,13,2,NA,NA
30155,14,2,NA,NA
30155,15,2,NA,NA
30155,16,2,NA,NA
30155,17,2,NA,NA
30155,18,2,NA,NA
30155,20,2,NA,NA
30156,11,2,NA,NA
30156,12,2,NA,NA
30156,13,2,NA,NA
30156,14,2,NA,NA
30156,15,1,1,0
30156,16,2,NA,NA
30156,17,2,NA,NA
30156,18,2,NA,NA
30156,20,2,NA,NA
30157,11,2,NA,NA
30157,12,1,35,0
30157,13,2,NA,NA
30157,14,2,NA,NA
30157,15,2,NA,NA
30157,16,2,NA,NA
30157,17,2,NA,NA
30157,18,2,NA,NA
30157,20,2,NA,NA
30158,11,9,NSS,NSS
30158,12,9,NSS,NSS
30158,13,9,NSS,NSS
30158,14,9,NSS,NSS
30158,15,9,NSS,NSS
30158,16,9,NSS,NSS
30158,17,9,NSS,NSS
30158,18,9,NSS,NSS
30158,20,9,NSS,NSS
30159,11,2,NA,NA
30159,12,2,NA,NA
30159,13,2,NA,NA
30159,14,2,NA,NA
30159,15,2,NA,NA
30159,16,1,6,0
30159,17,1,3,3
30159,18,2,NA,NA
30159,20,2,NA,NA
30160,11,2,NA,NA
30160,12,2,NA,NA
30160,13,2,NA,NA
30160,14,2,NA,NA
30160,15,2,NA,NA
30160,16,2,NA,NA
30160,17,2,NA,NA
30160,18,2,NA,NA
30160,20,2,NA,NA
30161,11,2,NA,NA
30161,12,1,50,0
30161,13,2,NA,NA
30161,14,2,NA,NA
30161,15,1,5,0
30161,16,2,NA,NA
30161,17,2,NA,NA
30161,18,2,NA,NA
30161,20,2,NA,NA
30162,11,2,NA,NA
30162,12,2,NA,NA
30162,13,2,NA,NA
30162,14,2,NA,NA
30162,15,2,NA,NA
30162,16,2,NA,NA
30162,17,2,NA,NA
30162,18,2,NA,NA
30162,20,2,NA,NA
30163,11,2,NA,NA
30163,12,2,NA,NA
30163,13,2,NA,NA
30163,14,2,NA,NA
30163,15,2,NA,NA
30163,16,2,NA,NA
30163,17,2,NA,NA
30163,18,2,NA,NA
30163,20,2,NA,NA
30164,11,2,NA,NA
30164,12,2,NA,NA
30164,13,2,NA,NA
30164,14,2,NA,NA
30164,15,2,NA,NA
30164,16,2,NA,NA
30164,17,2,NA,NA
30164,18,2,NA,NA
30164,20,2,NA,NA
30165,11,2,NA,NA
30165,12,2,NA,NA
30165,13,2,NA,NA
30165,14,2,NA,NA
30165,15,2,NA,NA
30165,16,2,NA,NA
30165,17,2,NA,NA
30165,18,2,NA,NA
30165,20,2,NA,NA
30166,11,2,NA,NA
30166,12,2,NA,NA
30166,13,2,NA,NA
30166,14,2,NA,NA
30166,15,2,NA,NA
30166,16,2,NA,NA
30166,17,2,NA,NA
30166,18,2,NA,NA
30166,20,2,NA,NA
30167,11,2,NA,NA
30167,12,2,NA,NA
30167,13,2,NA,NA
30167,14,2,NA,NA
30167,15,2,NA,NA
30167,16,2,NA,NA
30167,17,2,NA,NA
30167,18,2,NA,NA
30167,20,2,NA,NA
30168,11,1,1,0
30168,12,9,NSS,NSS
30168,13,9,NSS,NSS
30168,14,9,NSS,NSS
30168,15,9,NSS,NSS
30168,16,9,NSS,NSS
30168,17,9,NSS,NSS
30168,18,9,NSS,NSS
30168,20,9,NSS,NSS
30169,11,9,NSS,NSS
30169,12,9,NSS,NSS
30169,13,9,NSS,NSS
30169,14,9,NSS,NSS
30169,15,9,NSS,NSS
30169,16,9,NSS,NSS
30169,17,9,NSS,NSS
30169,18,9,NSS,NSS
30169,20,9,NSS,NSS
30170,11,2,NA,NA
30170,12,1,3,0
30170,13,2,NA,NA
30170,14,2,NA,NA
30170,15,2,NA,NA
30170,16,2,NA,NA
30170,17,2,NA,NA
30170,18,2,NA,NA
30170,20,2,NA,NA
30171,11,2,NA,NA
30171,12,2,NA,NA
30171,13,2,NA,NA
30171,14,2,NA,NA
30171,15,2,NA,NA
30171,16,2,NA,NA
30171,17,2,NA,NA
30171,18,2,NA,NA
30171,20,2,NA,NA
30172,11,2,NA,NA
30172,12,2,NA,NA
30172,13,2,NA,NA
30172,14,2,NA,NA
30172,15,2,NA,NA
30172,16,2,NA,NA
30172,17,2,NA,NA
30172,18,2,NA,NA
30172,20,2,NA,NA
30173,11,2,NA,NA
30173,12,2,NA,NA
30173,13,2,NA,NA
30173,14,2,NA,NA
30173,15,2,NA,NA
30173,16,2,NA,NA
30173,17,2,NA,NA
30173,18,2,NA,NA
30173,20,2,NA,NA
30174,11,2,NA,NA
30174,12,1,1,0
30174,13,2,NA,NA
30174,14,2,NA,NA
30174,15,2,NA,NA
30174,16,2,NA,NA
30174,17,2,NA,NA
30174,18,2,NA,NA
30174,20,2,NA,NA
30175,11,2,NA,NA
30175,12,2,NA,NA
30175,13,2,NA,NA
30175,14,2,NA,NA
30175,15,2,NA,NA
30175,16,2,NA,NA
30175,17,2,NA,NA
30175,18,2,NA,NA
30175,20,2,NA,NA
30176,11,2,NA,NA
30176,12,2,NA,NA
30176,13,2,NA,NA
30176,14,2,NA,NA
30176,15,2,NA,NA
30176,16,2,NA,NA
30176,17,2,NA,NA
30176,18,2,NA,NA
30176,20,2,NA,NA
30177,11,2,NA,NA
30177,12,2,NA,NA
30177,13,2,NA,NA
30177,14,2,NA,NA
30177,15,2,NA,NA
30177,16,2,NA,NA
30177,17,2,NA,NA
30177,18,2,NA,NA
30177,20,2,NA,NA
30178,11,2,NA,NA
30178,12,2,NA,NA
30178,13,2,NA,NA
30178,14,2,NA,NA
30178,15,2,NA,NA
30178,16,2,NA,NA
30178,17,2,NA,NA
30178,18,2,NA,NA
30178,20,2,NA,NA
30179,11,2,NA,NA
30179,12,2,NA,NA
30179,13,2,NA,NA
30179,14,2,NA,NA
30179,15,2,NA,NA
30179,16,2,NA,NA
30179,17,2,NA,NA
30179,18,2,NA,NA
30179,20,2,NA,NA
30180,11,2,NA,NA
30180,12,2,NA,NA
30180,13,2,NA,NA
30180,14,2,NA,NA
30180,15,2,NA,NA
30180,16,2,NA,NA
30180,17,2,NA,NA
30180,18,2,NA,NA
30180,20,2,NA,NA
30181,11,2,NA,NA
30181,12,2,NA,NA
30181,13,2,NA,NA
30181,14,2,NA,NA
30181,15,2,NA,NA
30181,16,2,NA,NA
30181,17,2,NA,NA
30181,18,2,NA,NA
30181,20,2,NA,NA
30182,11,9,NSS,NSS
30182,12,9,NSS,NSS
30182,13,9,NSS,NSS
30182,14,9,NSS,NSS
30182,15,9,NSS,NSS
30182,16,9,NSS,NSS
30182,17,9,NSS,NSS
30182,18,9,NSS,NSS
30182,20,9,NSS,NSS
30183,11,2,NA,NA
30183,12,2,NA,NA
30183,13,2,NA,NA
30183,14,2,NA,NA
30183,15,2,NA,NA
30183,16,2,NA,NA
30183,17,2,NA,NA
30183,18,2,NA,NA
30183,20,2,NA,NA
30184,11,1,6,0
30184,12,1,2,2
30184,13,2,NA,NA
30184,14,2,NA,NA
30184,15,2,NA,NA
30184,16,1,1,1
30184,17,2,NA,NA
30184,18,2,NA,NA
30184,20,2,NA,NA
30185,11,2,NA,NA
30185,12,2,NA,NA
30185,13,2,NA,NA
30185,14,2,NA,NA
30185,15,2,NA,NA
30185,16,2,NA,NA
30185,17,2,NA,NA
30185,18,2,NA,NA
30185,20,2,NA,NA
30186,11,2,NA,NA
30186,12,2,NA,NA
30186,13,2,NA,NA
30186,14,2,NA,NA
30186,15,2,NA,NA
30186,16,2,NA,NA
30186,17,2,NA,NA
30186,18,2,NA,NA
30186,20,2,NA,NA
30187,11,2,NA,NA
30187,12,2,NA,NA
30187,13,2,NA,NA
30187,14,2,NA,NA
30187,15,2,NA,NA
30187,16,2,NA,NA
30187,17,2,NA,NA
30187,18,2,NA,NA
30187,20,2,NA,NA
30188,11,2,NA,NA
30188,12,2,NA,NA
30188,13,2,NA,NA
30188,14,2,NA,NA
30188,15,2,NA,NA
30188,16,2,NA,NA
30188,17,2,NA,NA
30188,18,2,NA,NA
30188,20,2,NA,NA
30189,11,2,NA,NA
30189,12,2,NA,NA
30189,13,2,NA,NA
30189,14,2,NA,NA
30189,15,2,NA,NA
30189,16,2,NA,NA
30189,17,2,NA,NA
30189,18,2,NA,NA
30189,20,2,NA,NA
30190,11,1,10,0
30190,12,1,2,0
30190,13,2,NA,NA
30190,14,2,NA,NA
30190,15,1,6,0
30190,16,1,6,0
30190,17,1,8,0
30190,18,2,NA,NA
30190,20,2,NA,NA
30191,11,9,NSS,NSS
30191,12,9,NSS,NSS
30191,13,9,NSS,NSS
30191,14,9,NSS,NSS
30191,15,9,NSS,NSS
30191,16,9,NSS,NSS
30191,17,9,NSS,NSS
30191,18,9,NSS,NSS
30191,20,9,NSS,NSS
30192,11,2,NA,NA
30192,12,2,NA,NA
30192,13,2,NA,NA
30192,14,2,NA,NA
30192,15,2,NA,NA
30192,16,2,NA,NA
30192,17,2,NA,NA
30192,18,2,NA,NA
30192,20,2,NA,NA
30193,11,9,NSS,NSS
30193,12,9,NSS,NSS
30193,13,9,NSS,NSS
30193,14,9,NSS,NSS
30193,15,9,NSS,NSS
30193,16,9,NSS,NSS
30193,17,9,NSS,NSS
30193,18,9,NSS,NSS
30193,20,9,NSS,NSS
30194,11,2,NA,NA
30194,12,2,NA,NA
30194,13,2,NA,NA
30194,14,2,NA,NA
30194,15,2,NA,NA
30194,16,2,NA,NA
30194,17,2,NA,NA
30194,18,2,NA,NA
30194,20,2,NA,NA
30195,11,2,NA,NA
30195,12,1,3,2
30195,13,2,NA,NA
30195,14,2,NA,NA
30195,15,1,3,0
30195,16,2,NA,NA
30195,17,2,NA,NA
30195,18,2,NA,NA
30195,20,2,NA,NA
30196,11,2,NA,NA
30196,12,2,NA,NA
30196,13,2,NA,NA
30196,14,2,NA,NA
30196,15,2,NA,NA
30196,16,2,NA,NA
30196,17,2,NA,NA
30196,18,2,NA,NA
30196,20,2,NA,NA
30197,11,2,NA,NA
30197,12,2,NA,NA
30197,13,2,NA,NA
30197,14,2,NA,NA
30197,15,2,NA,NA
30197,16,2,NA,NA
30197,17,2,NA,NA
30197,18,2,NA,NA
30197,20,2,NA,NA
30198,11,1,4,4
30198,12,1,6,6
30198,13,2,NA,NA
30198,14,2,NA,NA
30198,15,2,NA,NA
30198,16,2,NA,NA
30198,17,2,NA,NA
30198,18,2,NA,NA
30198,20,2,NA,NA
30199,11,2,NA,NA
30199,12,2,NA,NA
30199,13,2,NA,NA
30199,14,2,NA,NA
30199,15,2,NA,NA
30199,16,2,NA,NA
30199,17,2,NA,NA
30199,18,2,NA,NA
30199,20,2,NA,NA
30200,11,2,NA,NA
30200,12,2,NA,NA
30200,13,2,NA,NA
30200,14,2,NA,NA
30200,15,2,NA,NA
30200,16,2,NA,NA
30200,17,2,NA,NA
30200,18,2,NA,NA
30200,20,2,NA,NA
30201,11,2,NA,NA
30201,12,2,NA,NA
30201,13,2,NA,NA
30201,14,2,NA,NA
30201,15,2,NA,NA
30201,16,2,NA,NA
30201,17,2,NA,NA
30201,18,2,NA,NA
30201,20,2,NA,NA
30202,11,2,NA,NA
30202,12,2,NA,NA
30202,13,2,NA,NA
30202,14,2,NA,NA
30202,15,2,NA,NA
30202,16,2,NA,NA
30202,17,2,NA,NA
30202,18,2,NA,NA
30202,20,2,NA,NA
30203,11,2,NA,NA
30203,12,2,NA,NA
30203,13,2,NA,NA
30203,14,2,NA,NA
30203,15,2,NA,NA
30203,16,2,NA,NA
30203,17,2,NA,NA
30203,18,2,NA,NA
30203,20,2,NA,NA
30204,11,2,NA,NA
30204,12,2,NA,NA
30204,13,2,NA,NA
30204,14,2,NA,NA
30204,15,2,NA,NA
30204,16,2,NA,NA
30204,17,2,NA,NA
30204,18,2,NA,NA
30204,20,2,NA,NA
30205,11,2,NA,NA
30205,12,2,NA,NA
30205,13,2,NA,NA
30205,14,2,NA,NA
30205,15,2,NA,NA
30205,16,2,NA,NA
30205,17,2,NA,NA
30205,18,2,NA,NA
30205,20,2,NA,NA
30206,11,9,NSS,NSS
30206,12,9,NSS,NSS
30206,13,9,NSS,NSS
30206,14,9,NSS,NSS
30206,15,9,NSS,NSS
30206,16,9,NSS,NSS
30206,17,9,NSS,NSS
30206,18,9,NSS,NSS
30206,20,9,NSS,NSS
30207,11,2,NA,NA
30207,12,2,NA,NA
30207,13,2,NA,NA
30207,14,2,NA,NA
30207,15,2,NA,NA
30207,16,2,NA,NA
30207,17,2,NA,NA
30207,18,2,NA,NA
30207,20,2,NA,NA
30208,11,2,NA,NA
30208,12,1,1,0
30208,13,2,NA,NA
30208,14,2,NA,NA
30208,15,2,NA,NA
30208,16,2,NA,NA
30208,17,2,NA,NA
30208,18,2,NA,NA
30208,20,2,NA,NA
30209,11,2,NA,NA
30209,12,2,NA,NA
30209,13,2,NA,NA
30209,14,2,NA,NA
30209,15,2,NA,NA
30209,16,2,NA,NA
30209,17,2,NA,NA
30209,18,2,NA,NA
30209,20,2,NA,NA
30210,11,2,NA,NA
30210,12,2,NA,NA
30210,13,2,NA,NA
30210,14,2,NA,NA
30210,15,2,NA,NA
30210,16,2,NA,NA
30210,17,2,NA,NA
30210,18,2,NA,NA
30210,20,2,NA,NA
30211,11,2,NA,NA
30211,12,2,NA,NA
30211,13,2,NA,NA
30211,14,2,NA,NA
30211,15,2,NA,NA
30211,16,2,NA,NA
30211,17,2,NA,NA
30211,18,2,NA,NA
30211,20,2,NA,NA
