ubicageo_f,funcsepu_a,sexostt,sexos1,sexos2
30091,3,0,0,0
30091,4,0,0,0
30092,1,NA,NA,NA
30092,2,NA,NA,NA
30092,3,NA,NA,NA
30092,4,NA,NA,NA
30093,1,NA,NA,NA
30093,2,NA,NA,NA
30093,3,NA,NA,NA
30093,4,NA,NA,NA
30094,1,0,0,0
30094,2,30,25,5
30094,3,0,0,0
30094,4,0,0,0
30095,1,0,0,0
30095,2,13,11,2
30095,3,0,0,0
30095,4,0,0,0
30096,1,0,0,0
30096,2,7,7,0
30096,3,0,0,0
30096,4,0,0,0
30097,1,0,0,0
30097,2,17,14,3
30097,3,4,3,1
30097,4,3,2,1
30098,1,0,0,0
30098,2,12,12,0
30098,3,0,0,0
30098,4,0,0,0
30099,1,NA,NA,NA
30099,2,NA,NA,NA
30099,3,NA,NA,NA
30099,4,NA,NA,NA
30100,1,0,0,0
30100,2,8,8,0
30100,3,0,0,0
30100,4,0,0,0
30101,1,1,1,0
30101,2,34,27,7
30101,3,1,1,0
30101,4,0,0,0
30102,1,0,0,0
30102,2,92,66,26
30102,3,0,0,0
30102,4,0,0,0
30103,1,0,0,0
30103,2,0,0,0
30103,3,0,0,0
30103,4,0,0,0
30104,1,0,0,0
30104,2,19,16,3
30104,3,0,0,0
30104,4,0,0,0
30105,1,NA,NA,NA
30105,2,NA,NA,NA
30105,3,NA,NA,NA
30105,4,NA,NA,NA
30106,1,0,0,0
30106,2,11,7,4
30106,3,0,0,0
30106,4,0,0,0
30107,1,0,0,0
30107,2,6,6,0
30107,3,0,0,0
30107,4,0,0,0
30108,1,0,0,0
30108,2,0,0,0
30108,3,0,0,0
30108,4,0,0,0
30109,1,0,0,0
30109,2,41,27,14
30109,3,0,0,0
30109,4,0,0,0
30110,1,0,0,0
30110,2,10,8,2
30110,3,0,0,0
30110,4,0,0,0
30111,1,0,0,0
30111,2,33,28,5
30111,3,0,0,0
30111,4,0,0,0
30112,1,0,0,0
30112,2,23,21,2
30112,3,0,0,0
30112,4,0,0,0
30113,1,0,0,0
30113,2,8,7,1
30113,3,8,7,1
30113,4,0,0,0
30114,1,0,0,0
30114,2,14,12,2
30114,3,0,0,0
30114,4,0,0,0
30115,1,0,0,0
30115,2,30,27,3
30115,3,0,0,0
30115,4,0,0,0
30116,1,0,0,0
30116,2,0,0,0
30116,3,6,6,0
30116,4,16,16,0
30117,1,0,0,0
30117,2,0,0,0
30117,3,0,0,0
30117,4,0,0,0
30118,1,0,0,0
30118,2,162,128,34
30118,3,0,0,0
30118,4,0,0,0
30119,1,0,0,0
30119,2,0,0,0
30119,3,0,0,0
30119,4,0,0,0
30120,1,0,0,0
30120,2,19,18,1
30120,3,0,0,0
30120,4,0,0,0
30121,1,0,0,0
30121,2,0,0,0
30121,3,24,22,2
30121,4,0,0,0
30122,1,0,0,0
30122,2,30,28,2
30122,3,30,28,2
30122,4,30,28,2
30123,1,0,0,0
30123,2,11,9,2
30123,3,3,2,1
30123,4,0,0,0
30124,1,0,0,0
30124,2,165,125,40
30124,3,0,0,0
30124,4,0,0,0
30125,1,NA,NA,NA
30125,2,NA,NA,NA
30125,3,NA,NA,NA
30125,4,NA,NA,NA
30126,1,0,0,0
30126,2,15,13,2
30126,3,1,1,0
30126,4,0,0,0
30127,1,0,0,0
30127,2,13,10,3
30127,3,0,0,0
30127,4,0,0,0
30128,1,0,0,0
30128,2,66,60,6
30128,3,4,2,2
30128,4,0,0,0
30129,1,0,0,0
30129,2,17,15,2
30129,3,0,0,0
30129,4,0,0,0
30130,1,0,0,0
30130,2,37,34,3
30130,3,0,0,0
30130,4,37,34,3
30131,1,0,0,0
30131,2,135,105,30
30131,3,0,0,0
30131,4,0,0,0
30132,1,0,0,0
30132,2,16,15,1
30132,3,0,0,0
30132,4,0,0,0
30133,1,0,0,0
30133,2,0,0,0
30133,3,25,17,8
30133,4,12,9,3
30134,1,0,0,0
30134,2,13,11,2
30134,3,13,11,2
30134,4,0,0,0
30135,1,0,0,0
30135,2,23,20,3
30135,3,0,0,0
30135,4,0,0,0
30136,1,0,0,0
30136,2,14,11,3
30136,3,0,0,0
30136,4,0,0,0
30137,1,0,0,0
30137,2,9,7,2
30137,3,0,0,0
30137,4,2,2,0
30138,1,NA,NA,NA
30138,2,NA,NA,NA
30138,3,NA,NA,NA
30138,4,NA,NA,NA
30139,1,0,0,0
30139,2,4,4,0
30139,3,0,0,0
30139,4,0,0,0
30140,1,0,0,0
30140,2,10,8,2
30140,3,0,0,0
30140,4,0,0,0
30141,1,0,0,0
30141,2,194,160,34
30141,3,0,0,0
30141,4,0,0,0
30142,1,0,0,0
30142,2,23,23,0
30142,3,0,0,0
30142,4,0,0,0
30143,1,0,0,0
30143,2,37,32,5
30143,3,0,0,0
30143,4,0,0,0
30144,1,NA,NA,NA
30144,2,NA,NA,NA
30144,3,NA,NA,NA
30144,4,NA,NA,NA
30145,1,0,0,0
30145,2,17,17,0
30145,3,0,0,0
30145,4,0,0,0
30146,1,0,0,0
30146,2,7,6,1
30146,3,0,0,0
30146,4,0,0,0
30147,1,NA,NA,NA
30147,2,NA,NA,NA
30147,3,NA,NA,NA
30147,4,NA,NA,NA
30148,1,0,0,0
30148,2,16,14,2
30148,3,0,0,0
30148,4,0,0,0
30149,1,0,0,0
30149,2,39,36,3
30149,3,0,0,0
30149,4,0,0,0
30150,1,0,0,0
30150,2,19,15,4
30150,3,0,0,0
30150,4,0,0,0
30151,1,0,0,0
30151,2,9,7,2
30151,3,1,0,1
30151,4,0,0,0
30152,1,0,0,0
30152,2,0,0,0
30152,3,6,6,0
30152,4,0,0,0
30153,1,0,0,0
30153,2,11,9,2
30153,3,0,0,0
30153,4,0,0,0
30154,1,0,0,0
30154,2,12,12,0
30154,3,0,0,0
30154,4,0,0,0
30155,1,0,0,0
30155,2,24,22,2
30155,3,0,0,0
30155,4,0,0,0
30156,1,0,0,0
30156,2,0,0,0
30156,3,13,12,1
30156,4,0,0,0
30157,1,0,0,0
30157,2,18,15,3
30157,3,0,0,0
30157,4,0,0,0
30158,1,0,0,0
30158,2,23,17,6
30158,3,0,0,0
30158,4,0,0,0
30159,1,0,0,0
30159,2,13,13,0
30159,3,0,0,0
30159,4,0,0,0
30160,1,0,0,0
30160,2,57,50,7
30160,3,0,0,0
30160,4,0,0,0
30161,1,0,0,0
30161,2,29,25,4
30161,3,0,0,0
30161,4,0,0,0
30162,1,0,0,0
30162,2,2,2,0
30162,3,0,0,0
30162,4,0,0,0
30163,1,0,0,0
30163,2,18,18,0
30163,3,0,0,0
30163,4,0,0,0
30164,1,0,0,0
30164,2,12,11,1
30164,3,0,0,0
30164,4,0,0,0
30165,1,0,0,0
30165,2,6,6,0
30165,3,0,0,0
30165,4,0,0,0
30166,1,0,0,0
30166,2,13,10,3
30166,3,0,0,0
30166,4,0,0,0
30167,1,2,2,0
30167,2,19,15,4
30167,3,0,0,0
30167,4,0,0,0
30168,1,0,0,0
30168,2,19,17,2
30168,3,0,0,0
30168,4,0,0,0
30169,1,NA,NA,NA
30169,2,NA,NA,NA
30169,3,NA,NA,NA
30169,4,NA,NA,NA
30170,1,0,0,0
30170,2,0,0,0
30170,3,0,0,0
30170,4,0,0,0
30171,1,0,0,0
30171,2,12,10,2
30171,3,0,0,0
30171,4,0,0,0
30172,1,0,0,0
30172,2,23,22,1
30172,3,0,0,0
30172,4,0,0,0
30173,1,0,0,0
30173,2,27,24,3
30173,3,0,0,0
30173,4,0,0,0
30174,1,0,0,0
30174,2,69,58,11
30174,3,0,0,0
30174,4,0,0,0
30175,1,0,0,0
30175,2,0,0,0
30175,3,12,11,1
30175,4,0,0,0
30176,1,0,0,0
30176,2,10,9,1
30176,3,0,0,0
30176,4,0,0,0
30177,1,0,0,0
30177,2,20,20,0
30177,3,0,0,0
30177,4,0,0,0
30178,1,0,0,0
30178,2,23,19,4
30178,3,0,0,0
30178,4,0,0,0
30179,1,0,0,0
30179,2,5,5,0
30179,3,0,0,0
30179,4,0,0,0
30180,1,0,0,0
30180,2,17,17,0
30180,3,0,0,0
30180,4,0,0,0
30181,1,0,0,0
30181,2,30,24,6
30181,3,0,0,0
30181,4,0,0,0
30182,1,0,0,0
30182,2,0,0,0
30182,3,0,0,0
30182,4,0,0,0
30183,1,3,3,0
30183,2,50,40,10
30183,3,0,0,0
30183,4,0,0,0
30184,1,0,0,0
30184,2,8,8,0
30184,3,0,0,0
30184,4,0,0,0
30185,1,0,0,0
30185,2,14,12,2
30185,3,0,0,0
30185,4,0,0,0
30186,1,0,0,0
30186,2,11,11,0
30186,3,11,11,0
30186,4,0,0,0
30187,1,0,0,0
30187,2,14,14,0
30187,3,0,0,0
30187,4,0,0,0
30188,1,0,0,0
30188,2,17,16,1
30188,3,0,0,0
30188,4,0,0,0
30189,1,0,0,0
30189,2,117,88,29
30189,3,0,0,0
30189,4,0,0,0
30190,1,0,0,0
30190,2,5,5,0
30190,3,0,0,0
30190,4,0,0,0
30191,1,NA,NA,NA
30191,2,NA,NA,NA
30191,3,NA,NA,NA
30191,4,NA,NA,NA
30192,1,0,0,0
30192,2,0,0,0
30192,3,0,0,0
30192,4,0,0,0
30193,1,0,0,0
30193,2,0,0,0
30193,3,133,102,31
30193,4,0,0,0
30194,1,0,0,0
30194,2,15,11,4
30194,3,0,0,0
30194,4,0,0,0
30195,1,0,0,0
30195,2,9,7,2
30195,3,0,0,0
30195,4,0,0,0
30196,1,0,0,0
30196,2,22,18,4
30196,3,0,0,0
30196,4,0,0,0
30197,1,0,0,0
30197,2,12,11,1
30197,3,0,0,0
30197,4,0,0,0
30198,1,0,0,0
30198,2,13,11,2
30198,3,0,0,0
30198,4,0,0,0
30199,1,0,0,0
30199,2,21,18,3
30199,3,0,0,0
30199,4,0,0,0
30200,1,0,0,0
30200,2,10,7,3
30200,3,0,0,0
30200,4,0,0,0
30201,1,0,0,0
30201,2,26,24,2
30201,3,0,0,0
30201,4,0,0,0
30202,1,0,0,0
30202,2,32,28,4
30202,3,0,0,0
30202,4,0,0,0
30203,1,0,0,0
30203,2,33,31,2
30203,3,0,0,0
30203,4,0,0,0
30204,1,0,0,0
30204,2,45,38,7
30204,3,0,0,0
30204,4,0,0,0
30205,1,0,0,0
30205,2,0,0,0
30205,3,0,0,0
30205,4,0,0,0
30206,1,0,0,0
30206,2,33,23,10
30206,3,0,0,0
30206,4,0,0,0
30207,1,0,0,0
30207,2,27,20,7
30207,3,0,0,0
30207,4,0,0,0
30208,1,0,0,0
30208,2,22,18,4
30208,3,0,0,0
30208,4,0,0,0
30209,1,0,0,0
30209,2,23,20,3
30209,3,0,0,0
30209,4,0,0,0
30210,1,0,0,0
30210,2,27,26,1
30210,3,0,0,0
30210,4,0,0,0
30211,1,0,0,0
30211,2,49,41,8
30211,3,0,0,0
30211,4,0,0,0
30212,1,1,1,0
30212,2,10,9,1
30212,3,4,2,2
30212,4,5,5,0
31001,1,0,0,0
31001,2,14,10,4
31001,3,0,0,0
31001,4,0,0,0
31002,1,0,0,0
31002,2,21,17,4
31002,3,0,0,0
31002,4,0,0,0
31003,1,0,0,0
31003,2,28,20,8
31003,3,0,0,0
31003,4,0,0,0
31004,1,0,0,0
31004,2,18,14,4
31004,3,0,0,0
31004,4,0,0,0
31005,1,0,0,0
31005,2,14,9,5
31005,3,0,0,0
31005,4,0,0,0
31006,1,0,0,0
31006,2,10,6,4
31006,3,0,0,0
31006,4,0,0,0
31007,1,0,0,0
31007,2,9,5,4
31007,3,0,0,0
31007,4,0,0,0
31008,1,0,0,0
31008,2,25,21,4
31008,3,0,0,0
31008,4,0,0,0
31009,1,0,0,0
31009,2,21,17,4
31009,3,0,0,0
31009,4,0,0,0
31010,1,0,0,0
31010,2,10,7,3
31010,3,0,0,0
31010,4,0,0,0
31011,1,0,0,0
31011,2,12,8,4
31011,3,0,0,0
31011,4,0,0,0
31012,1,0,0,0
31012,2,12,9,3
31012,3,0,0,0
31012,4,0,0,0
31013,1,0,0,0
31013,2,37,26,11
31013,3,0,0,0
31013,4,0,0,0
31014,1,0,0,0
31014,2,9,8,1
31014,3,0,0,0
31014,4,0,0,0
31015,1,0,0,0
31015,2,15,11,4
31015,3,0,0,0
31015,4,0,0,0
31016,1,2,2,0
31016,2,17,15,2
31016,3,0,0,0
31016,4,0,0,0
31017,1,0,0,0
31017,2,12,11,1
31017,3,0,0,0
31017,4,0,0,0
31018,1,0,0,0
31018,2,0,0,0
31018,3,0,0,0
31018,4,0,0,0
31019,1,0,0,0
31019,2,50,40,10
31019,3,0,0,0
31019,4,0,0,0
31020,1,0,0,0
31020,2,15,10,5
31020,3,0,0,0
31020,4,0,0,0
31021,1,0,0,0
31021,2,66,60,6
31021,3,0,0,0
31021,4,0,0,0
31022,1,0,0,0
31022,2,25,23,2
31022,3,0,0,0
31022,4,0,0,0
31023,1,0,0,0
31023,2,15,11,4
31023,3,0,0,0
31023,4,0,0,0
31024,1,0,0,0
31024,2,16,13,3
31024,3,0,0,0
31024,4,0,0,0
31025,1,0,0,0
31025,2,15,12,3
31025,3,0,0,0
31025,4,0,0,0
31026,1,10,5,5
31026,2,0,0,0
31026,3,0,0,0
31026,4,0,0,0
31027,1,0,0,0
31027,2,20,16,4
31027,3,0,0,0
31027,4,0,0,0
31028,1,0,0,0
31028,2,12,10,2
31028,3,0,0,0
31028,4,0,0,0
31029,1,0,0,0
31029,2,18,13,5
31029,3,0,0,0
31029,4,0,0,0
31030,1,0,0,0
31030,2,21,17,4
31030,3,0,0,0
31030,4,0,0,0
31031,1,0,0,0
31031,2,18,16,2
31031,3,0,0,0
31031,4,0,0,0
31032,1,0,0,0
31032,2,45,41,4
31032,3,0,0,0
31032,4,0,0,0
31033,1,0,0,0
31033,2,19,16,3
31033,3,0,0,0
31033,4,0,0,0
31034,1,0,0,0
31034,2,8,5,3
31034,3,0,0,0
31034,4,0,0,0
31035,1,0,0,0
31035,2,16,12,4
31035,3,0,0,0
31035,4,0,0,0
31036,1,0,0,0
31036,2,25,18,7
31036,3,0,0,0
31036,4,0,0,0
31037,1,0,0,0
31037,2,14,10,4
31037,3,0,0,0
31037,4,0,0,0
31038,1,0,0,0
31038,2,87,65,22
31038,3,0,0,0
31038,4,0,0,0
31039,1,0,0,0
31039,2,12,9,3
31039,3,0,0,0
31039,4,0,0,0
31040,1,0,0,0
31040,2,23,17,6
31040,3,0,0,0
31040,4,0,0,0
31041,1,0,0,0
31041,2,200,136,64
31041,3,2,1,1
31041,4,0,0,0
31042,1,0,0,0
31042,2,18,14,4
31042,3,0,0,0
31042,4,0,0,0
31043,1,0,0,0
31043,2,20,17,3
31043,3,0,0,0
31043,4,0,0,0
31044,1,0,0,0
31044,2,14,8,6
31044,3,0,0,0
31044,4,0,0,0
31045,1,0,0,0
31045,2,6,5,1
31045,3,0,0,0
31045,4,0,0,0
31046,1,0,0,0
31046,2,16,15,1
31046,3,0,0,0
31046,4,0,0,0
31047,1,0,0,0
31047,2,0,0,0
31047,3,0,0,0
31047,4,0,0,0
31048,1,0,0,0
31048,2,24,18,6
31048,3,0,0,0
31048,4,0,0,0
31049,1,0,0,0
31049,2,16,12,4
31049,3,0,0,0
31049,4,0,0,0
31050,1,0,0,0
31050,2,25,22,3
31050,3,324,279,45
31050,4,25,24,1
31051,1,0,0,0
31051,2,13,9,4
31051,3,0,0,0
31051,4,0,0,0
31052,1,0,0,0
31052,2,73,53,20
31052,3,0,0,0
31052,4,0,0,0
31053,1,0,0,0
31053,2,30,26,4
31053,3,0,0,0
31053,4,0,0,0
31054,1,0,0,0
31054,2,9,7,2
31054,3,0,0,0
31054,4,0,0,0
31055,1,0,0,0
31055,2,22,15,7
31055,3,0,0,0
31055,4,0,0,0
31056,1,0,0,0
31056,2,50,41,9
31056,3,0,0,0
31056,4,0,0,0
31057,1,0,0,0
31057,2,17,15,2
31057,3,0,0,0
31057,4,0,0,0
31058,1,0,0,0
31058,2,43,34,9
31058,3,0,0,0
31058,4,0,0,0
31059,1,0,0,0
31059,2,217,154,63
31059,3,0,0,0
31059,4,0,0,0
31060,1,0,0,0
31060,2,11,9,2
31060,3,0,0,0
31060,4,0,0,0
31061,1,0,0,0
31061,2,14,12,2
31061,3,0,0,0
31061,4,0,0,0
31062,1,0,0,0
31062,2,20,16,4
31062,3,0,0,0
31062,4,0,0,0
31063,1,0,0,0
31063,2,17,12,5
31063,3,0,0,0
31063,4,0,0,0
31064,1,0,0,0
31064,2,9,7,2
31064,3,0,0,0
31064,4,0,0,0
31065,1,0,0,0
31065,2,12,9,3
31065,3,0,0,0
31065,4,0,0,0
31066,1,0,0,0
31066,2,13,11,2
31066,3,0,0,0
31066,4,0,0,0
31067,1,0,0,0
31067,2,5,3,2
31067,3,0,0,0
31067,4,0,0,0
31068,1,0,0,0
31068,2,16,10,6
31068,3,0,0,0
31068,4,0,0,0
31069,1,0,0,0
31069,2,38,34,4
31069,3,0,0,0
31069,4,0,0,0
31070,1,0,0,0
31070,2,16,14,2
31070,3,0,0,0
31070,4,0,0,0
31071,1,0,0,0
31071,2,13,11,2
31071,3,0,0,0
31071,4,0,0,0
31072,1,0,0,0
31072,2,12,10,2
31072,3,0,0,0
31072,4,0,0,0
31073,1,0,0,0
31073,2,34,34,0
31073,3,0,0,0
31073,4,0,0,0
31074,1,0,0,0
31074,2,12,10,2
31074,3,0,0,0
31074,4,0,0,0
31075,1,0,0,0
31075,2,18,15,3
31075,3,0,0,0
31075,4,0,0,0
31076,1,0,0,0
31076,2,42,29,13
31076,3,0,0,0
31076,4,0,0,0
31077,1,0,0,0
31077,2,14,14,0
31077,3,0,0,0
31077,4,0,0,0
31078,1,0,0,0
31078,2,14,12,2
31078,3,0,0,0
31078,4,0,0,0
31079,1,2,2,0
31079,2,106,74,32
31079,3,0,0,0
31079,4,0,0,0
31080,1,0,0,0
31080,2,20,16,4
31080,3,0,0,0
31080,4,0,0,0
31081,1,0,0,0
31081,2,15,12,3
31081,3,0,0,0
31081,4,0,0,0
31082,1,0,0,0
31082,2,14,14,0
31082,3,0,0,0
31082,4,0,0,0
31083,1,0,0,0
31083,2,13,6,7
31083,3,0,0,0
31083,4,0,0,0
31084,1,0,0,0
31084,2,16,13,3
31084,3,0,0,0
31084,4,0,0,0
31085,1,0,0,0
31085,2,38,35,3
31085,3,0,0,0
31085,4,0,0,0
31086,1,0,0,0
31086,2,11,8,3
31086,3,0,0,0
31086,4,0,0,0
31087,1,0,0,0
31087,2,14,11,3
31087,3,0,0,0
31087,4,0,0,0
31088,1,0,0,0
31088,2,12,9,3
31088,3,0,0,0
31088,4,0,0,0
31089,1,0,0,0
31089,2,0,0,0
31089,3,0,0,0
31089,4,0,0,0
31090,1,0,0,0
31090,2,16,11,5
31090,3,0,0,0
31090,4,0,0,0
31091,1,0,0,0
31091,2,42,36,6
31091,3,0,0,0
31091,4,0,0,0
31092,1,0,0,0
31092,2,83,79,4
31092,3,0,0,0
31092,4,0,0,0
31093,1,0,0,0
31093,2,25,14,11
31093,3,0,0,0
31093,4,0,0,0
31094,1,0,0,0
31094,2,18,17,1
31094,3,0,0,0
31094,4,0,0,0
31095,1,0,0,0
31095,2,18,12,6
31095,3,0,0,0
31095,4,0,0,0
31096,1,0,0,0
31096,2,210,150,60
31096,3,210,150,60
31096,4,0,0,0
31097,1,0,0,0
31097,2,10,8,2
31097,3,0,0,0
31097,4,0,0,0
31098,1,0,0,0
31098,2,28,20,8
31098,3,0,0,0
31098,4,0,0,0
31099,1,0,0,0
31099,2,12,11,1
31099,3,0,0,0
31099,4,0,0,0
31100,1,0,0,0
31100,2,8,6,2
31100,3,0,0,0
31100,4,0,0,0
31101,1,0,0,0
31101,2,205,171,34
31101,3,6,3,3
31101,4,0,0,0
31102,1,0,0,0
31102,2,295,207,88
31102,3,0,0,0
31102,4,0,0,0
31103,1,0,0,0
31103,2,11,7,4
31103,3,0,0,0
31103,4,0,0,0
31104,1,0,0,0
31104,2,24,22,2
31104,3,0,0,0
31104,4,0,0,0
31105,1,0,0,0
31105,2,16,9,7
31105,3,0,0,0
31105,4,0,0,0
31106,1,0,0,0
31106,2,10,8,2
31106,3,0,0,0
31106,4,0,0,0
32001,1,0,0,0
32001,2,7,5,2
32001,3,7,6,1
32001,4,0,0,0
32002,1,NA,NA,NA
32002,2,NA,NA,NA
32002,3,NA,NA,NA
32002,4,NA,NA,NA
32003,1,0,0,0
32003,2,3,3,0
32003,3,0,0,0
32003,4,0,0,0
32004,1,0,0,0
32004,2,2,2,0
32004,3,0,0,0
32004,4,0,0,0
32005,1,0,0,0
32005,2,21,18,3
32005,3,0,0,0
32005,4,0,0,0
32006,1,0,0,0
32006,2,2,0,2
32006,3,0,0,0
32006,4,0,0,0
32007,1,0,0,0
32007,2,0,0,0
32007,3,0,0,0
32007,4,0,0,0
32008,1,0,0,0
32008,2,8,7,1
32008,3,0,0,0
32008,4,0,0,0
32009,1,0,0,0
32009,2,6,6,0
32009,3,0,0,0
32009,4,0,0,0
32010,1,0,0,0
32010,2,93,70,23
32010,3,0,0,0
32010,4,0,0,0
32011,1,0,0,0
32011,2,0,0,0
32011,3,6,6,0
32011,4,0,0,0
32012,1,8,7,1
32012,2,8,7,1
32012,3,8,7,1
32012,4,8,7,1
32013,1,0,0,0
32013,2,7,6,1
32013,3,2,2,0
32013,4,0,0,0
32014,1,0,0,0
32014,2,20,17,3
32014,3,0,0,0
32014,4,0,0,0
32015,1,0,0,0
32015,2,3,3,0
32015,3,0,0,0
32015,4,0,0,0
32016,1,0,0,0
32016,2,21,18,3
32016,3,0,0,0
32016,4,0,0,0
32017,1,0,0,0
32017,2,17,6,11
32017,3,132,82,50
32017,4,20,18,2
32018,1,0,0,0
32018,2,4,3,1
32018,3,0,0,0
32018,4,0,0,0
32019,1,0,0,0
32019,2,13,9,4
32019,3,0,0,0
32019,4,0,0,0
32020,1,0,0,0
32020,2,61,32,29
32020,3,0,0,0
32020,4,0,0,0
32021,1,0,0,0
32021,2,1,0,1
32021,3,0,0,0
32021,4,0,0,0
32022,1,0,0,0
32022,2,15,11,4
32022,3,0,0,0
32022,4,0,0,0
32023,1,0,0,0
32023,2,15,12,3
32023,3,0,0,0
32023,4,0,0,0
32024,1,0,0,0
32024,2,31,24,7
32024,3,0,0,0
32024,4,0,0,0
32025,1,0,0,0
32025,2,2,2,0
32025,3,0,0,0
32025,4,0,0,0
32026,1,0,0,0
32026,2,0,0,0
32026,3,0,0,0
32026,4,0,0,0
32027,1,0,0,0
32027,2,0,0,0
32027,3,0,0,0
32027,4,0,0,0
32028,1,0,0,0
32028,2,6,4,2
32028,3,0,0,0
32028,4,0,0,0
32029,1,0,0,0
32029,2,17,13,4
32029,3,0,0,0
32029,4,0,0,0
32030,1,0,0,0
32030,2,4,3,1
32030,3,0,0,0
32030,4,0,0,0
32031,1,0,0,0
32031,2,5,5,0
32031,3,0,0,0
32031,4,0,0,0
32032,1,0,0,0
32032,2,0,0,0
32032,3,3,0,3
32032,4,0,0,0
32033,1,0,0,0
32033,2,10,9,1
32033,3,0,0,0
32033,4,0,0,0
32034,1,0,0,0
32034,2,60,52,8
32034,3,0,0,0
32034,4,0,0,0
32035,1,0,0,0
32035,2,18,15,3
32035,3,0,0,0
32035,4,0,0,0
32036,1,0,0,0
32036,2,30,27,3
32036,3,0,0,0
32036,4,0,0,0
32037,1,0,0,0
32037,2,4,4,0
32037,3,0,0,0
32037,4,0,0,0
32038,1,0,0,0
32038,2,0,0,0
32038,3,0,0,0
32038,4,0,0,0
32039,1,0,0,0
32039,2,31,21,10
32039,3,13,9,4
32039,4,0,0,0
32040,1,0,0,0
32040,2,6,3,3
32040,3,0,0,0
32040,4,0,0,0
32041,1,0,0,0
32041,2,0,0,0
32041,3,0,0,0
32041,4,0,0,0
32042,1,0,0,0
32042,2,27,23,4
32042,3,0,0,0
32042,4,0,0,0
32043,1,0,0,0
32043,2,1,1,0
32043,3,0,0,0
32043,4,0,0,0
32044,1,0,0,0
32044,2,9,6,3
32044,3,0,0,0
32044,4,0,0,0
32045,1,0,0,0
32045,2,12,10,2
32045,3,0,0,0
32045,4,0,0,0
32046,1,0,0,0
32046,2,14,9,5
32046,3,0,0,0
32046,4,0,0,0
32047,1,0,0,0
32047,2,0,0,0
32047,3,6,5,1
32047,4,0,0,0
32048,1,0,0,0
32048,2,29,20,9
32048,3,0,0,0
32048,4,0,0,0
32049,1,0,0,0
32049,2,34,19,15
32049,3,0,0,0
32049,4,0,0,0
32050,1,0,0,0
32050,2,0,0,0
32050,3,0,0,0
32050,4,0,0,0
32051,1,0,0,0
32051,2,0,0,0
32051,3,0,0,0
32051,4,0,0,0
32052,1,0,0,0
32052,2,0,0,0
32052,3,25,20,5
32052,4,0,0,0
32053,1,0,0,0
32053,2,14,12,2
32053,3,0,0,0
32053,4,0,0,0
32054,1,0,0,0
32054,2,11,8,3
32054,3,0,0,0
32054,4,0,0,0
32055,1,0,0,0
32055,2,0,0,0
32055,3,0,0,0
32055,4,0,0,0
32056,1,0,0,0
32056,2,0,0,0
32056,3,190,100,90
32056,4,0,0,0
32057,1,0,0,0
32057,2,16,14,2
32057,3,0,0,0
32057,4,0,0,0
32058,1,0,0,0
32058,2,8,6,2
32058,3,0,0,0
32058,4,0,0,0
