ubicageo_f,infrapol_b,inffuntt,inffun1,inffun2,inffunne
30073,32,0,0,0,
30073,40,0,0,0,
30074,10,1,1,0,
30074,20,0,0,0,
30074,31,0,0,0,
30074,32,0,0,0,
30074,40,0,0,0,
30075,10,1,1,0,
30075,20,0,0,0,
30075,31,0,0,0,
30075,32,0,0,0,
30075,40,0,0,0,
30076,10,1,1,0,
30076,20,0,0,0,
30076,31,0,0,0,
30076,32,0,0,0,
30076,40,0,0,0,
30077,10,1,1,0,
30077,20,0,0,0,
30077,31,2,0,2,
30077,32,0,0,0,
30077,40,0,0,0,
30078,10,1,1,0,
30078,20,0,0,0,
30078,31,0,0,0,
30078,32,0,0,0,
30078,40,0,0,0,
30079,10,1,1,0,
30079,20,0,0,0,
30079,31,0,0,0,
30079,32,0,0,0,
30079,40,0,0,0,
30080,10,1,1,0,
30080,20,0,0,0,
30080,31,0,0,0,
30080,32,0,0,0,
30080,40,0,0,0,
30081,10,1,1,0,
30081,20,0,0,0,
30081,31,1,1,0,
30081,32,0,0,0,
30081,40,0,0,0,
30082,10,NA,NA,NA,
30082,20,NA,NA,NA,
30082,31,NA,NA,NA,
30082,32,NA,NA,NA,
30082,40,NA,NA,NA,
30083,10,1,1,0,
30083,20,0,0,0,
30083,31,0,0,0,
30083,32,0,0,0,
30083,40,0,0,0,
30084,10,1,1,0,
30084,20,0,0,0,
30084,31,0,0,0,
30084,32,0,0,0,
30084,40,0,0,0,
30085,10,1,1,0,
30085,20,0,0,0,
30085,31,0,0,0,
30085,32,0,0,0,
30085,40,0,0,0,
30086,10,1,1,0,
30086,20,0,0,0,
30086,31,3,3,0,
30086,32,0,0,0,
30086,40,0,0,0,
30087,10,2,2,0,
30087,20,0,0,0,
30087,31,0,0,0,
30087,32,0,0,0,
30087,40,0,0,0,
30088,10,1,1,0,
30088,20,0,0,0,
30088,31,0,0,0,
30088,32,0,0,0,
30088,40,0,0,0,
30089,10,1,1,0,
30089,20,0,0,0,
30089,31,1,0,1,
30089,32,0,0,0,
30089,40,0,0,0,
30090,10,1,1,0,
30090,20,0,0,0,
30090,31,0,0,0,
30090,32,0,0,0,
30090,40,0,0,0,
30091,10,1,1,0,
30091,20,0,0,0,
30091,31,12,12,0,
30091,32,0,0,0,
30091,40,0,0,0,
30092,10,1,1,0,
30092,20,0,0,0,
30092,31,0,0,0,
30092,32,0,0,0,
30092,40,0,0,0,
30093,10,1,1,0,
30093,20,0,0,0,
30093,31,0,0,0,
30093,32,0,0,0,
30093,40,0,0,0,
30094,10,1,1,0,
30094,20,0,0,0,
30094,31,1,0,1,
30094,32,0,0,0,
30094,40,0,0,0,
30095,10,1,1,0,
30095,20,0,0,0,
30095,31,1,1,0,
30095,32,0,0,0,
30095,40,0,0,0,
30096,10,1,1,0,
30096,20,0,0,0,
30096,31,0,0,0,
30096,32,0,0,0,
30096,40,0,0,0,
30097,10,1,1,0,
30097,20,0,0,0,
30097,31,2,0,2,
30097,32,0,0,0,
30097,40,0,0,0,
30098,10,1,1,0,
30098,20,0,0,0,
30098,31,0,0,0,
30098,32,0,0,0,
30098,40,0,0,0,
30099,10,1,1,0,
30099,20,0,0,0,
30099,31,0,0,0,
30099,32,0,0,0,
30099,40,0,0,0,
30100,10,1,1,0,
30100,20,0,0,0,
30100,31,0,0,0,
30100,32,0,0,0,
30100,40,0,0,0,
30101,10,1,1,0,
30101,20,0,0,0,
30101,31,0,0,0,
30101,32,0,0,0,
30101,40,0,0,0,
30102,10,1,1,0,
30102,20,0,0,0,
30102,31,1,0,1,
30102,32,0,0,0,
30102,40,0,0,0,
30103,10,0,0,0,
30103,20,0,0,0,
30103,31,0,0,0,
30103,32,0,0,0,
30103,40,0,0,0,
30104,10,1,1,0,
30104,20,0,0,0,
30104,31,0,0,0,
30104,32,0,0,0,
30104,40,0,0,0,
30105,10,1,1,0,
30105,20,1,1,0,
30105,31,0,0,0,
30105,32,0,0,0,
30105,40,0,0,0,
30106,10,1,1,0,
30106,20,0,0,0,
30106,31,0,0,0,
30106,32,1,1,0,
30106,40,0,0,0,
30107,10,1,1,0,
30107,20,0,0,0,
30107,31,0,0,0,
30107,32,0,0,0,
30107,40,0,0,0,
30108,10,1,1,0,
30108,20,0,0,0,
30108,31,4,4,0,
30108,32,0,0,0,
30108,40,0,0,0,
30109,10,1,1,0,
30109,20,0,0,0,
30109,31,0,0,0,
30109,32,0,0,0,
30109,40,0,0,0,
30110,10,1,1,0,
30110,20,0,0,0,
30110,31,0,0,0,
30110,32,0,0,0,
30110,40,0,0,0,
30111,10,2,2,0,
30111,20,0,0,0,
30111,31,0,0,0,
30111,32,0,0,0,
30111,40,0,0,0,
30112,10,1,1,0,
30112,20,0,0,0,
30112,31,0,0,0,
30112,32,0,0,0,
30112,40,0,0,0,
30113,10,1,1,0,
30113,20,0,0,0,
30113,31,0,0,0,
30113,32,0,0,0,
30113,40,0,0,0,
30114,10,1,1,0,
30114,20,0,0,0,
30114,31,0,0,0,
30114,32,0,0,0,
30114,40,0,0,0,
30115,10,1,1,0,
30115,20,0,0,0,
30115,31,0,0,0,
30115,32,0,0,0,
30115,40,0,0,0,
30116,10,1,1,0,
30116,20,0,0,0,
30116,31,0,0,0,
30116,32,0,0,0,
30116,40,0,0,0,
30117,10,1,1,0,
30117,20,0,0,0,
30117,31,0,0,0,
30117,32,0,0,0,
30117,40,0,0,0,
30118,10,1,1,0,
30118,20,0,0,0,
30118,31,0,0,0,
30118,32,0,0,0,
30118,40,0,0,0,
30119,10,1,1,0,
30119,20,0,0,0,
30119,31,0,0,0,
30119,32,0,0,0,
30119,40,0,0,0,
30120,10,1,1,0,
30120,20,0,0,0,
30120,31,1,1,0,
30120,32,0,0,0,
30120,40,0,0,0,
30121,10,1,1,0,
30121,20,0,0,0,
30121,31,0,0,0,
30121,32,0,0,0,
30121,40,0,0,0,
30122,10,1,1,0,
30122,20,0,0,0,
30122,31,0,0,0,
30122,32,0,0,0,
30122,40,0,0,0,
30123,10,1,1,0,
30123,20,0,0,0,
30123,31,0,0,0,
30123,32,0,0,0,
30123,40,0,0,0,
30124,10,2,2,0,
30124,20,0,0,0,
30124,31,0,0,0,
30124,32,4,4,0,
30124,40,0,0,0,
30125,10,1,1,0,
30125,20,0,0,0,
30125,31,0,0,0,
30125,32,0,0,0,
30125,40,0,0,0,
30126,10,1,1,0,
30126,20,1,1,0,
30126,31,0,0,0,
30126,32,0,0,0,
30126,40,0,0,0,
30127,10,1,1,0,
30127,20,0,0,0,
30127,31,0,0,0,
30127,32,0,0,0,
30127,40,0,0,0,
30128,10,1,1,0,
30128,20,0,0,0,
30128,31,0,0,0,
30128,32,0,0,0,
30128,40,0,0,0,
30129,10,1,1,0,
30129,20,0,0,0,
30129,31,0,0,0,
30129,32,0,0,0,
30129,40,0,0,0,
30130,10,1,1,0,
30130,20,0,0,0,
30130,31,0,0,0,
30130,32,0,0,0,
30130,40,0,0,0,
30131,10,1,1,0,
30131,20,0,0,0,
30131,31,0,0,0,
30131,32,0,0,0,
30131,40,0,0,0,
30132,10,1,1,0,
30132,20,0,0,0,
30132,31,0,0,0,
30132,32,0,0,0,
30132,40,0,0,0,
30133,10,1,1,0,
30133,20,0,0,0,
30133,31,4,4,0,
30133,32,0,0,0,
30133,40,0,0,0,
30134,10,1,1,0,
30134,20,1,1,0,
30134,31,0,0,0,
30134,32,0,0,0,
30134,40,0,0,0,
30135,10,1,1,0,
30135,20,0,0,0,
30135,31,0,0,0,
30135,32,0,0,0,
30135,40,0,0,0,
30136,10,1,1,0,
30136,20,0,0,0,
30136,31,0,0,0,
30136,32,0,0,0,
30136,40,0,0,0,
30137,10,1,1,0,
30137,20,0,0,0,
30137,31,0,0,0,
30137,32,0,0,0,
30137,40,0,0,0,
30138,10,1,1,0,
30138,20,0,0,0,
30138,31,0,0,0,
30138,32,0,0,0,
30138,40,0,0,0,
30139,10,1,1,0,
30139,20,0,0,0,
30139,31,0,0,0,
30139,32,0,0,0,
30139,40,0,0,0,
30140,10,1,1,0,
30140,20,0,0,0,
30140,31,0,0,0,
30140,32,0,0,0,
30140,40,0,0,0,
30141,10,1,1,0,
30141,20,0,0,0,
30141,31,0,0,0,
30141,32,6,6,0,
30141,40,0,0,0,
30142,10,1,1,0,
30142,20,0,0,0,
30142,31,3,2,1,
30142,32,0,0,0,
30142,40,0,0,0,
30143,10,1,1,0,
30143,20,0,0,0,
30143,31,4,1,3,
30143,32,0,0,0,
30143,40,0,0,0,
30144,10,NA,NA,NA,
30144,20,NA,NA,NA,
30144,31,NA,NA,NA,
30144,32,NA,NA,NA,
30144,40,NA,NA,NA,
30145,10,1,1,0,
30145,20,0,0,0,
30145,31,1,1,0,
30145,32,0,0,0,
30145,40,0,0,0,
30146,10,1,1,0,
30146,20,0,0,0,
30146,31,0,0,0,
30146,32,0,0,0,
30146,40,0,0,0,
30147,10,1,1,0,
30147,20,0,0,0,
30147,31,4,4,0,
30147,32,0,0,0,
30147,40,0,0,0,
30148,10,1,1,0,
30148,20,0,0,0,
30148,31,0,0,0,
30148,32,0,0,0,
30148,40,0,0,0,
30149,10,1,1,0,
30149,20,0,0,0,
30149,31,0,0,0,
30149,32,0,0,0,
30149,40,0,0,0,
30150,10,1,1,0,
30150,20,0,0,0,
30150,31,0,0,0,
30150,32,0,0,0,
30150,40,0,0,0,
30151,10,1,1,0,
30151,20,0,0,0,
30151,31,1,0,1,
30151,32,0,0,0,
30151,40,0,0,0,
30152,10,1,1,0,
30152,20,0,0,0,
30152,31,0,0,0,
30152,32,0,0,0,
30152,40,0,0,0,
30153,10,1,1,0,
30153,20,0,0,0,
30153,31,0,0,0,
30153,32,0,0,0,
30153,40,0,0,0,
30154,10,1,1,0,
30154,20,0,0,0,
30154,31,2,2,0,
30154,32,0,0,0,
30154,40,0,0,0,
30155,10,2,1,1,
30155,20,0,0,0,
30155,31,0,0,0,
30155,32,0,0,0,
30155,40,0,0,0,
30156,10,1,1,0,
30156,20,0,0,0,
30156,31,0,0,0,
30156,32,0,0,0,
30156,40,0,0,0,
30157,10,1,1,0,
30157,20,0,0,0,
30157,31,0,0,0,
30157,32,0,0,0,
30157,40,0,0,0,
30158,10,1,1,0,
30158,20,0,0,0,
30158,31,1,1,0,
30158,32,0,0,0,
30158,40,0,0,0,
30159,10,1,1,0,
30159,20,0,0,0,
30159,31,0,0,0,
30159,32,0,0,0,
30159,40,0,0,0,
30160,10,1,1,0,
30160,20,0,0,0,
30160,31,0,0,0,
30160,32,0,0,0,
30160,40,0,0,0,
30161,10,1,1,0,
30161,20,0,0,0,
30161,31,0,0,0,
30161,32,0,0,0,
30161,40,0,0,0,
30162,10,1,1,0,
30162,20,0,0,0,
30162,31,1,1,0,
30162,32,0,0,0,
30162,40,0,0,0,
30163,10,1,1,0,
30163,20,0,0,0,
30163,31,0,0,0,
30163,32,0,0,0,
30163,40,0,0,0,
30164,10,1,1,0,
30164,20,0,0,0,
30164,31,0,0,0,
30164,32,0,0,0,
30164,40,0,0,0,
30165,10,1,1,0,
30165,20,0,0,0,
30165,31,0,0,0,
30165,32,0,0,0,
30165,40,0,0,0,
30166,10,1,1,0,
30166,20,0,0,0,
30166,31,0,0,0,
30166,32,0,0,0,
30166,40,0,0,0,
30167,10,1,1,0,
30167,20,0,0,0,
30167,31,0,0,0,
30167,32,0,0,0,
30167,40,0,0,0,
30168,10,1,1,0,
30168,20,0,0,0,
30168,31,0,0,0,
30168,32,0,0,0,
30168,40,0,0,0,
30169,10,NA,NA,NA,
30169,20,NA,NA,NA,
30169,31,NA,NA,NA,
30169,32,NA,NA,NA,
30169,40,NA,NA,NA,
30170,10,1,1,0,
30170,20,0,0,0,
30170,31,0,0,0,
30170,32,0,0,0,
30170,40,0,0,0,
30171,10,1,1,0,
30171,20,0,0,0,
30171,31,0,0,0,
30171,32,0,0,0,
30171,40,0,0,0,
30172,10,1,1,0,
30172,20,0,0,0,
30172,31,2,1,1,
30172,32,0,0,0,
30172,40,0,0,0,
30173,10,1,1,0,
30173,20,0,0,0,
30173,31,0,0,0,
30173,32,0,0,0,
30173,40,0,0,0,
30174,10,1,1,0,
30174,20,0,0,0,
30174,31,0,0,0,
30174,32,0,0,0,
30174,40,0,0,0,
30175,10,1,1,0,
30175,20,0,0,0,
30175,31,0,0,0,
30175,32,0,0,0,
30175,40,0,0,0,
30176,10,1,1,0,
30176,20,0,0,0,
30176,31,0,0,0,
30176,32,0,0,0,
30176,40,0,0,0,
30177,10,1,1,0,
30177,20,0,0,0,
30177,31,0,0,0,
30177,32,0,0,0,
30177,40,0,0,0,
30178,10,1,1,0,
30178,20,0,0,0,
30178,31,0,0,0,
30178,32,2,2,0,
30178,40,0,0,0,
30179,10,1,1,0,
30179,20,0,0,0,
30179,31,1,1,0,
30179,32,0,0,0,
30179,40,0,0,0,
30180,10,1,1,0,
30180,20,0,0,0,
30180,31,0,0,0,
30180,32,0,0,0,
30180,40,0,0,0,
30181,10,2,2,0,
30181,20,0,0,0,
30181,31,0,0,0,
30181,32,0,0,0,
30181,40,0,0,0,
30182,10,0,0,0,
30182,20,0,0,0,
30182,31,0,0,0,
30182,32,0,0,0,
30182,40,0,0,0,
30183,10,1,1,0,
30183,20,0,0,0,
30183,31,0,0,0,
30183,32,0,0,0,
30183,40,0,0,0,
30184,10,1,1,0,
30184,20,0,0,0,
30184,31,0,0,0,
30184,32,0,0,0,
30184,40,0,0,0,
30185,10,1,1,0,
30185,20,0,0,0,
30185,31,0,0,0,
30185,32,0,0,0,
30185,40,0,0,0,
30186,10,1,1,0,
30186,20,0,0,0,
30186,31,0,0,0,
30186,32,0,0,0,
30186,40,0,0,0,
30187,10,1,1,0,
30187,20,0,0,0,
30187,31,0,0,0,
30187,32,0,0,0,
30187,40,0,0,0,
30188,10,1,1,0,
30188,20,0,0,0,
30188,31,0,0,0,
30188,32,0,0,0,
30188,40,0,0,0,
30189,10,1,1,0,
30189,20,0,0,0,
30189,31,4,0,4,
30189,32,0,0,0,
30189,40,0,0,0,
30190,10,1,1,0,
30190,20,0,0,0,
30190,31,0,0,0,
30190,32,0,0,0,
30190,40,0,0,0,
30191,10,1,1,0,
30191,20,0,0,0,
30191,31,0,0,0,
30191,32,0,0,0,
30191,40,0,0,0,
30192,10,1,1,0,
30192,20,1,1,0,
30192,31,0,0,0,
30192,32,0,0,0,
30192,40,0,0,0,
30193,10,1,1,0,
30193,20,1,1,0,
30193,31,9,9,0,
30193,32,0,0,0,
30193,40,0,0,0,
30194,10,1,1,0,
30194,20,0,0,0,
30194,31,0,0,0,
30194,32,0,0,0,
30194,40,0,0,0,
30195,10,1,1,0,
30195,20,0,0,0,
30195,31,0,0,0,
30195,32,0,0,0,
30195,40,0,0,0,
30196,10,1,1,0,
30196,20,0,0,0,
30196,31,0,0,0,
30196,32,0,0,0,
30196,40,0,0,0,
30197,10,1,1,0,
30197,20,0,0,0,
30197,31,0,0,0,
30197,32,0,0,0,
30197,40,0,0,0,
30198,10,1,1,0,
30198,20,0,0,0,
30198,31,3,0,3,
30198,32,0,0,0,
30198,40,0,0,0,
30199,10,1,1,0,
30199,20,0,0,0,
30199,31,4,2,2,
30199,32,0,0,0,
30199,40,0,0,0,
30200,10,1,1,0,
30200,20,0,0,0,
30200,31,0,0,0,
30200,32,0,0,0,
30200,40,0,0,0,
30201,10,2,2,0,
30201,20,0,0,0,
30201,31,0,0,0,
30201,32,0,0,0,
30201,40,0,0,0,
30202,10,1,1,0,
30202,20,0,0,0,
30202,31,0,0,0,
30202,32,0,0,0,
30202,40,0,0,0,
30203,10,1,1,0,
30203,20,0,0,0,
30203,31,0,0,0,
30203,32,0,0,0,
30203,40,0,0,0,
30204,10,1,1,0,
30204,20,0,0,0,
30204,31,4,0,4,
30204,32,0,0,0,
30204,40,0,0,0,
30205,10,1,1,0,
30205,20,0,0,0,
30205,31,0,0,0,
30205,32,0,0,0,
30205,40,0,0,0,
30206,10,1,1,0,
30206,20,0,0,0,
30206,31,0,0,0,
30206,32,0,0,0,
30206,40,0,0,0,
30207,10,1,1,0,
30207,20,0,0,0,
30207,31,2,0,2,
30207,32,0,0,0,
30207,40,0,0,0,
30208,10,1,1,0,
30208,20,0,0,0,
30208,31,1,1,0,
30208,32,0,0,0,
30208,40,0,0,0,
30209,10,1,1,0,
30209,20,0,0,0,
30209,31,1,1,0,
30209,32,0,0,0,
30209,40,0,0,0,
30210,10,1,1,0,
30210,20,0,0,0,
30210,31,0,0,0,
30210,32,0,0,0,
30210,40,0,0,0,
30211,10,1,1,0,
30211,20,0,0,0,
30211,31,0,0,0,
30211,32,0,0,0,
30211,40,0,0,0,
30212,10,1,1,0,
30212,20,0,0,0,
30212,31,0,0,0,
30212,32,0,0,0,
30212,40,0,0,0,
31001,10,1,1,0,
31001,20,0,0,0,
31001,31,0,0,0,
31001,32,0,0,0,
31001,40,0,0,0,
31002,10,1,1,0,
31002,20,0,0,0,
31002,31,0,0,0,
31002,32,0,0,0,
31002,40,0,0,0,
31003,10,1,1,0,
31003,20,0,0,0,
31003,31,2,2,0,
31003,32,0,0,0,
31003,40,0,0,0,
31004,10,1,1,0,
31004,20,0,0,0,
31004,31,2,2,0,
31004,32,0,0,0,
31004,40,0,0,0,
31005,10,1,1,0,
31005,20,0,0,0,
31005,31,1,1,0,
31005,32,0,0,0,
31005,40,0,0,0,
31006,10,1,1,0,
31006,20,0,0,0,
31006,31,0,0,0,
31006,32,0,0,0,
31006,40,0,0,0,
31007,10,1,1,0,
31007,20,0,0,0,
31007,31,3,1,2,
31007,32,0,0,0,
31007,40,0,0,0,
31008,10,3,3,0,
31008,20,0,0,0,
31008,31,0,0,0,
31008,32,0,0,0,
31008,40,0,0,0,
31009,10,1,1,0,
31009,20,0,0,0,
31009,31,2,0,2,
31009,32,0,0,0,
31009,40,0,0,0,
31010,10,1,1,0,
31010,20,0,0,0,
31010,31,2,2,0,
31010,32,0,0,0,
31010,40,0,0,0,
31011,10,1,1,0,
31011,20,0,0,0,
31011,31,0,0,0,
31011,32,0,0,0,
31011,40,0,0,0,
31012,10,2,2,0,
31012,20,0,0,0,
31012,31,0,0,0,
31012,32,0,0,0,
31012,40,0,0,0,
31013,10,1,1,0,
31013,20,0,0,0,
31013,31,3,2,1,
31013,32,0,0,0,
31013,40,0,0,0,
31014,10,1,1,0,
31014,20,0,0,0,
31014,31,0,0,0,
31014,32,0,0,0,
31014,40,0,0,0,
31015,10,1,1,0,
31015,20,0,0,0,
31015,31,0,0,0,
31015,32,0,0,0,
31015,40,0,0,0,
31016,10,1,1,0,
31016,20,0,0,0,
31016,31,0,0,0,
31016,32,0,0,0,
31016,40,0,0,0,
31017,10,8,8,0,
31017,20,0,0,0,
31017,31,0,0,0,
31017,32,0,0,0,
31017,40,0,0,0,
31018,10,2,2,0,
31018,20,0,0,0,
31018,31,0,0,0,
31018,32,0,0,0,
31018,40,0,0,0,
31019,10,11,11,0,
31019,20,0,0,0,
31019,31,3,0,3,
31019,32,0,0,0,
31019,40,0,0,0,
31020,10,1,1,0,
31020,20,0,0,0,
31020,31,0,0,0,
31020,32,0,0,0,
31020,40,0,0,0,
31021,10,5,5,0,
31021,20,0,0,0,
31021,31,2,0,2,
31021,32,0,0,0,
31021,40,0,0,0,
31022,10,1,1,0,
31022,20,0,0,0,
31022,31,0,0,0,
31022,32,0,0,0,
31022,40,0,0,0,
31023,10,1,1,0,
31023,20,0,0,0,
31023,31,0,0,0,
31023,32,0,0,0,
31023,40,0,0,0,
31024,10,1,1,0,
31024,20,0,0,0,
31024,31,0,0,0,
31024,32,0,0,0,
31024,40,0,0,0,
31025,10,1,1,0,
31025,20,0,0,0,
31025,31,0,0,0,
31025,32,0,0,0,
31025,40,0,0,0,
31026,10,1,1,0,
31026,20,0,0,0,
31026,31,0,0,0,
31026,32,0,0,0,
31026,40,0,0,0,
31027,10,1,1,0,
31027,20,0,0,0,
31027,31,4,4,0,
31027,32,0,0,0,
31027,40,0,0,0,
31028,10,1,1,0,
31028,20,0,0,0,
31028,31,1,0,1,
31028,32,0,0,0,
31028,40,0,0,0,
31029,10,1,1,0,
31029,20,0,0,0,
31029,31,0,0,0,
31029,32,0,0,0,
31029,40,0,0,0,
31030,10,2,2,0,
31030,20,0,0,0,
31030,31,2,0,2,
31030,32,0,0,0,
31030,40,0,0,0,
31031,10,1,1,0,
31031,20,0,0,0,
31031,31,1,1,0,
31031,32,0,0,0,
31031,40,0,0,0,
31032,10,1,1,0,
31032,20,0,0,0,
31032,31,4,4,0,
31032,32,0,0,0,
31032,40,0,0,0,
31033,10,8,8,0,
31033,20,0,0,0,
31033,31,0,0,0,
31033,32,0,0,0,
31033,40,0,0,0,
31034,10,1,1,0,
31034,20,0,0,0,
31034,31,1,1,0,
31034,32,0,0,0,
31034,40,0,0,0,
31035,10,1,1,0,
31035,20,0,0,0,
31035,31,1,1,0,
31035,32,0,0,0,
31035,40,0,0,0,
31036,10,1,1,0,
31036,20,0,0,0,
31036,31,0,0,0,
31036,32,0,0,0,
31036,40,0,0,0,
31037,10,1,1,0,
31037,20,0,0,0,
31037,31,0,0,0,
31037,32,0,0,0,
31037,40,0,0,0,
31038,10,6,6,0,
31038,20,0,0,0,
31038,31,4,4,0,
31038,32,0,0,0,
31038,40,0,0,0,
31039,10,1,1,0,
31039,20,0,0,0,
31039,31,1,1,0,
31039,32,0,0,0,
31039,40,0,0,0,
31040,10,1,1,0,
31040,20,0,0,0,
31040,31,3,0,3,
31040,32,0,0,0,
31040,40,0,0,0,
31041,10,2,2,0,
31041,20,0,0,0,
31041,31,13,11,2,
31041,32,0,0,0,
31041,40,0,0,0,
31042,10,2,2,0,
31042,20,0,0,0,
31042,31,0,0,0,
31042,32,0,0,0,
31042,40,0,0,0,
31043,10,2,1,1,
31043,20,0,0,0,
31043,31,4,3,1,
31043,32,0,0,0,
31043,40,0,0,0,
31044,10,1,1,0,
31044,20,0,0,0,
31044,31,1,1,0,
31044,32,0,0,0,
31044,40,0,0,0,
31045,10,1,1,0,
31045,20,0,0,0,
31045,31,0,0,0,
31045,32,0,0,0,
31045,40,0,0,0,
31046,10,1,1,0,
31046,20,0,0,0,
31046,31,0,0,0,
31046,32,0,0,0,
31046,40,0,0,0,
31047,10,2,2,0,
31047,20,0,0,0,
31047,31,0,0,0,
31047,32,0,0,0,
31047,40,0,0,0,
31048,10,1,1,0,
31048,20,0,0,0,
31048,31,3,3,0,
31048,32,0,0,0,
31048,40,0,0,0,
31049,10,1,1,0,
31049,20,0,0,0,
31049,31,0,0,0,
31049,32,0,0,0,
31049,40,0,0,0,
31050,10,1,1,0,
31050,20,0,0,0,
31050,31,1,1,0,
31050,32,2,2,0,
31050,40,0,0,0,
31051,10,1,1,0,
31051,20,0,0,0,
31051,31,0,0,0,
31051,32,0,0,0,
31051,40,0,0,0,
31052,10,1,1,0,
31052,20,0,0,0,
31052,31,2,2,0,
31052,32,7,7,0,
31052,40,0,0,0,
31053,10,1,1,0,
31053,20,0,0,0,
31053,31,0,0,0,
31053,32,0,0,0,
31053,40,0,0,0,
31054,10,1,1,0,
31054,20,0,0,0,
31054,31,0,0,0,
31054,32,1,1,0,
31054,40,0,0,0,
31055,10,1,1,0,
31055,20,0,0,0,
31055,31,0,0,0,
31055,32,0,0,0,
31055,40,0,0,0,
31056,10,1,1,0,
31056,20,0,0,0,
31056,31,0,0,0,
31056,32,0,0,0,
31056,40,0,0,0,
31057,10,1,1,0,
31057,20,0,0,0,
31057,31,2,2,0,
31057,32,0,0,0,
31057,40,0,0,0,
31058,10,1,1,0,
31058,20,0,0,0,
31058,31,9,5,4,
31058,32,0,0,0,
31058,40,0,0,0,
31059,10,1,1,0,
31059,20,0,0,0,
31059,31,17,2,15,
31059,32,0,0,0,
31059,40,0,0,0,
31060,10,1,1,0,
31060,20,0,0,0,
31060,31,2,0,2,
31060,32,0,0,0,
31060,40,0,0,0,
31061,10,2,2,0,
31061,20,0,0,0,
31061,31,1,1,0,
31061,32,0,0,0,
31061,40,0,0,0,
31062,10,1,1,0,
31062,20,0,0,0,
31062,31,2,2,0,
31062,32,0,0,0,
31062,40,0,0,0,
31063,10,1,1,0,
31063,20,0,0,0,
31063,31,2,2,0,
31063,32,0,0,0,
31063,40,0,0,0,
31064,10,1,1,0,
31064,20,0,0,0,
31064,31,0,0,0,
31064,32,0,0,0,
31064,40,0,0,0,
31065,10,1,1,0,
31065,20,0,0,0,
31065,31,0,0,0,
31065,32,0,0,0,
31065,40,0,0,0,
31066,10,1,1,0,
31066,20,0,0,0,
31066,31,0,0,0,
31066,32,0,0,0,
31066,40,0,0,0,
31067,10,1,1,0,
31067,20,0,0,0,
31067,31,4,4,0,
31067,32,0,0,0,
31067,40,0,0,0,
31068,10,2,2,0,
31068,20,0,0,0,
31068,31,0,0,0,
31068,32,0,0,0,
31068,40,0,0,0,
31069,10,4,4,0,
31069,20,0,0,0,
31069,31,0,0,0,
31069,32,0,0,0,
31069,40,0,0,0,
31070,10,1,1,0,
31070,20,0,0,0,
31070,31,2,0,2,
31070,32,0,0,0,
31070,40,0,0,0,
31071,10,1,1,0,
31071,20,0,0,0,
31071,31,0,0,0,
31071,32,0,0,0,
31071,40,0,0,0,
31072,10,1,1,0,
31072,20,0,0,0,
31072,31,0,0,0,
31072,32,0,0,0,
31072,40,0,0,0,
31073,10,1,1,0,
31073,20,0,0,0,
31073,31,0,0,0,
31073,32,0,0,0,
31073,40,0,0,0,
31074,10,1,1,0,
31074,20,0,0,0,
31074,31,0,0,0,
31074,32,0,0,0,
31074,40,0,0,0,
31075,10,1,1,0,
31075,20,0,0,0,
31075,31,0,0,0,
31075,32,0,0,0,
31075,40,0,0,0,
31076,10,11,8,3,
31076,20,0,0,0,
31076,31,1,0,1,
31076,32,0,0,0,
31076,40,0,0,0,
31077,10,1,1,0,
31077,20,0,0,0,
31077,31,1,1,0,
31077,32,0,0,0,
31077,40,0,0,0,
31078,10,1,1,0,
31078,20,0,0,0,
31078,31,0,0,0,
31078,32,0,0,0,
31078,40,0,0,0,
31079,10,1,1,0,
31079,20,0,0,0,
31079,31,10,8,2,
31079,32,0,0,0,
31079,40,0,0,0,
31080,10,1,1,0,
31080,20,0,0,0,
31080,31,0,0,0,
31080,32,0,0,0,
31080,40,0,0,0,
31081,10,1,1,0,
31081,20,0,0,0,
31081,31,1,1,0,
31081,32,0,0,0,
31081,40,0,0,0,
31082,10,1,1,0,
31082,20,0,0,0,
31082,31,1,1,0,
31082,32,0,0,0,
31082,40,0,0,0,
31083,10,1,1,0,
31083,20,0,0,0,
31083,31,0,0,0,
31083,32,0,0,0,
31083,40,0,0,0,
31084,10,1,1,0,
31084,20,0,0,0,
31084,31,2,2,0,
31084,32,0,0,0,
31084,40,0,0,0,
31085,10,1,1,0,
31085,20,0,0,0,
31085,31,12,12,0,
31085,32,0,0,0,
31085,40,0,0,0,
31086,10,1,1,0,
31086,20,0,0,0,
31086,31,1,1,0,
31086,32,0,0,0,
31086,40,0,0,0,
31087,10,1,1,0,
31087,20,0,0,0,
31087,31,0,0,0,
31087,32,0,0,0,
31087,40,0,0,0,
31088,10,1,1,0,
31088,20,0,0,0,
31088,31,0,0,0,
31088,32,0,0,0,
31088,40,0,0,0,
31089,10,1,1,0,
31089,20,0,0,0,
31089,31,0,0,0,
31089,32,0,0,0,
31089,40,0,0,0,
31090,10,1,1,0,
31090,20,0,0,0,
31090,31,0,0,0,
31090,32,0,0,0,
31090,40,0,0,0,
31091,10,5,5,0,
31091,20,0,0,0,
31091,31,4,4,0,
31091,32,0,0,0,
31091,40,0,0,0,
31092,10,1,1,0,
31092,20,0,0,0,
31092,31,4,2,2,
31092,32,0,0,0,
31092,40,0,0,0,
31093,10,1,1,0,
31093,20,0,0,0,
