ubicageo_f,formprot_a,rnsnni1,motivott,motivo1,motivo2,motivo3,motivo4,motivo5,motivo6,motivo7,motivo8,motivo9,motivo10,motivo11,motivo12
30171,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30171,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30172,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30172,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30172,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30173,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30173,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30173,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30174,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30174,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30174,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30175,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30175,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30175,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30176,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30176,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30176,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30177,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30177,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30177,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30178,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30178,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30178,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30179,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30179,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30179,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30180,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30180,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30180,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30181,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30181,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30182,1,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30182,2,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30182,3,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30183,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30183,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30183,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30184,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30184,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30184,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30185,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30185,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30185,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30186,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30186,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30186,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30187,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30187,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30187,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30188,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30188,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30188,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30189,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
30189,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30189,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30190,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30190,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30190,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30191,1,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30191,2,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30191,3,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
30192,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30192,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30192,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30193,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30193,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30193,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30194,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30194,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30194,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30195,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30195,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30195,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30196,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30196,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30196,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30197,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30197,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30197,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30198,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30198,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30198,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30199,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30199,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30199,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30200,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30200,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30200,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30201,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30201,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30201,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30202,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30202,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30202,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30203,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30203,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30203,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30204,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30204,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30204,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30205,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30205,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30205,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30206,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30206,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30206,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30207,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30207,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30207,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30208,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30208,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30208,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30209,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30209,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30209,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30210,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30210,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30210,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30211,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30211,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30211,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30212,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30212,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30212,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31001,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31001,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31001,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31002,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31002,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31002,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31003,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31003,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31003,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31004,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31004,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31004,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31005,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31005,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31005,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31006,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31006,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31006,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31007,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31007,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31007,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31008,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31008,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31008,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31009,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31009,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31009,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31010,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31010,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31011,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31011,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31011,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31012,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31012,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31012,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31013,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31013,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31013,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31014,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31014,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31014,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31015,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31015,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31015,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31016,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
31016,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31016,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31017,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31017,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31017,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31018,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31018,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31019,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31019,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31019,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31020,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31020,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31020,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31021,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31021,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31021,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31022,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
31022,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31022,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31023,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31023,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31023,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31024,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31024,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31024,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31025,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31025,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31025,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31026,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31026,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31027,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31027,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31027,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31028,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31028,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31028,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31029,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31029,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31029,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31030,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31030,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31030,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31031,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31031,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31031,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31032,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31032,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31032,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31033,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31033,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31033,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31034,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31034,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31034,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31035,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31035,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31035,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31036,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31036,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31036,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31037,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31037,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31037,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31038,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31038,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31038,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31039,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31039,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31039,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31040,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31040,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31040,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31041,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31041,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31041,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31042,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31042,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31042,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31043,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31043,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31043,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31044,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31044,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31044,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31045,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31045,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31045,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31046,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31046,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31046,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31047,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31047,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31047,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31048,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31048,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31048,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31049,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31049,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31049,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31050,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31050,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31050,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31051,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31051,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31052,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31052,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31052,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31053,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31053,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31053,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31054,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31054,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31055,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31055,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31056,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31056,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31056,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31057,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31057,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31057,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31058,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31059,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31059,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31059,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
