ubicageo_f,regiadmi_g,rnspni1,anios_a,periactu_b,siregadm_b,tipers1,tipers2,tipers3,tipers4,tipers5,tipers6,tipers7,tipers8,raauto1,raauto2,raauto3,raauto4,raauto5,raauto6,raauto7,raauto8,raauto9,raauto10,raauto11,raauto12,raauto13
20567,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20568,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
20569,1,1,2022,10,1,1,1,,,,,,,,,,,,,,,,,,1,
20570,1,1,2018,1,2,1,1,1,1,,,,,,,,1,1,,,,,,,,
21001,1,1,2021,2,5,1,1,1,1,,,,,1,,,1,,,,1,,,,,
21002,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21003,1,1,NSS,5,4,1,1,1,,,1,,,,,,,1,,,,,,,,
21004,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21005,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21006,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21007,1,1,2021,1,1,,1,1,,,,,,,,1,,,,,,,,,,
21008,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21009,1,1,2021,10,3,,1,,,,,,,,,,,,,,,,,1,,
21010,1,1,2000,7,1,1,,1,,,,,,,,,,,1,,,,,1,,
21011,1,1,2021,10,1,1,1,1,1,,1,,,,,,,1,,,,,,,,
21012,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21013,1,1,2021,1,3,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21014,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21015,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21016,1,1,2021,4,1,1,1,1,1,1,1,,,1,,,,,,,,,,,,
21017,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21018,1,1,2021,1,1,1,1,1,1,,,,,,,,,1,,,,1,,,,
21019,1,1,2022,3,3,,1,1,1,1,1,,,,,,,,,,,,,,,1
21020,1,1,2021,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,
21021,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21022,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21023,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21024,1,1,2021,1,1,1,1,1,1,,1,,,,,,,1,,,,,,,,
21025,1,1,2021,4,1,,,1,,,,,,,,,,,,,,,,,1,
21026,1,1,2022,5,1,1,1,1,1,,,,,,,,,,,,,,,,1,
21027,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21028,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21029,1,1,2021,1,3,,1,,,,,,,1,,,,,,,,,,,,
21030,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21031,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21032,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21033,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21034,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21035,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21036,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21037,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21038,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21039,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21040,1,1,2021,5,1,1,,,,,,,,,,,,1,,,,,,,,
21041,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21042,1,1,2021,4,3,1,1,1,,,1,1,,,,,,,,,,,,,1,
21043,1,1,2021,5,4,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21044,1,1,2022,1,1,,,,,,1,,,,,,1,,,,,,,,,
21045,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21046,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21047,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21048,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21049,1,1,2021,10,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21050,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21051,1,1,2022,10,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21052,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21053,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21054,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21055,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21056,1,1,2021,10,5,,,,,1,,,,,,,,,,,,,,,1,
21057,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21058,1,1,2021,5,4,,,1,,,,,,,,,1,,,,,,,,,
21059,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21060,1,1,2021,1,1,1,1,1,,,,,,1,,,,1,1,,,1,,,,
21061,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21062,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21063,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21064,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21065,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21066,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21067,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21068,1,1,2021,9,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21069,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21070,1,1,2021,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,,
21071,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21072,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21073,1,1,2021,5,1,1,1,1,,,1,,,,,,,,,,,,,,1,
21074,1,1,2021,3,1,1,1,1,,,1,,,,,,,,,,,,,,1,
21075,1,1,2021,12,9,1,1,1,,,,,,,,,,,,,,,,,,1
21076,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21077,1,1,2022,1,1,1,1,,,,,,,,,,,,,,,,,,1,
21078,1,1,2001,10,1,1,1,,,,,,,1,1,,,,,,,,,,,
21079,1,1,2021,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,
21080,1,1,2021,1,4,1,,1,1,,1,,,1,,,,,,,,,,,,
21081,1,1,2021,5,4,1,1,1,,,1,1,,,,,,,1,,,,,,,
21082,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21083,1,1,2022,5,3,1,1,1,1,1,1,1,,1,,1,,,,1,,,,,,
21084,1,1,2021,5,1,1,1,1,1,,1,,,1,,,,,,,,,,1,,
21085,1,1,2022,1,3,1,1,1,1,1,1,1,,,,,,,,,,,,,1,
21086,1,1,2022,1,1,1,,,1,,,,,,,,,,,,,,,,1,
21087,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21088,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21089,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21090,1,1,2022,8,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21091,1,1,2021,1,3,,,,,,,,1,,,,,,,,,,1,,,
21092,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21093,1,1,2021,9,1,,,1,,,,,,,,,,1,,,,,,,,
21094,1,1,2021,3,1,1,1,1,1,1,1,1,,1,,,,1,,1,1,,1,,,
21095,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21096,1,1,2021,9,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21097,1,1,2021,10,1,1,1,1,1,1,1,,,,,,,,,,,,1,,,
21098,1,1,2021,11,1,1,1,1,1,1,,1,,,,,,1,,,,,,,,
21099,1,1,2021,2,2,,1,,,,,,,,,,,,,,,,,1,,
21100,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21101,1,1,2021,10,1,1,1,1,1,1,1,,,1,,,,1,,,,,,,,
21102,1,1,2021,99,1,1,1,1,,,,,,1,,,,1,,,,,,,,
21103,1,1,2021,11,1,1,,,,,,,,,,,,,,,,,,1,,
21104,1,1,2022,2,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21105,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21106,1,1,2021,7,3,,,,,1,,,,,,,,,,,,,,,,1
21107,1,1,2021,10,1,1,1,1,1,,1,,,1,,,,1,,,,,,,,
21108,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21109,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21110,1,1,2021,5,5,,,,,,,,1,,,,,,,1,,,,1,,
21111,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21112,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21113,1,1,2022,5,1,1,1,1,,,1,,,,,,,,,,,,,,1,
21114,1,1,2021,2,1,,,,,1,,,,,,,,,,,1,,,,,
21115,1,1,2021,1,1,1,1,1,,1,1,1,,,,1,,,,,,,,,,
21116,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21117,1,1,2022,5,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21118,1,1,2018,10,1,1,1,1,1,,1,,,,,,,,,,,,,1,,
21119,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21120,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21121,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21122,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21123,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21124,1,1,2021,1,3,1,1,1,,1,,,,,,,,1,,,,,,,,
21125,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21126,1,1,2021,7,1,1,1,1,1,,1,,,,,,,,,,,,,,1,
21127,1,1,2021,9,3,,1,,1,,,,,1,,1,,1,,,,,,,,
21128,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21129,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21130,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21131,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21132,1,1,2021,10,2,1,1,1,1,1,1,,,,,,,,,,1,,1,,,
21133,1,1,1996,12,1,1,1,1,1,,,,,1,,,,,,,1,,,,,
21134,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21135,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21136,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21137,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21138,1,1,2022,9,1,1,1,1,1,1,1,,,1,,1,,,,,,,,,,
21139,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21140,1,1,2021,5,3,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21141,1,1,2021,10,4,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21142,1,1,2021,2,1,1,1,1,1,1,1,,,1,,,,,,,,,,1,,
21143,1,1,2022,5,3,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21144,1,1,2021,4,1,1,1,1,1,1,1,1,,,,,,,,,,,1,,,
21145,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21146,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21147,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21148,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21149,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21150,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21151,1,1,2020,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21152,1,1,2021,1,1,1,1,,,,,1,,,,1,,1,,,,,,,,
21153,1,1,2021,4,3,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21154,1,1,2022,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,
21155,1,1,2019,10,1,1,1,1,,,,,,,,,,,,,,,,,1,
21156,1,1,2018,10,1,1,1,1,1,1,1,1,,1,,,,,,,1,,,,,
21157,1,1,2022,1,1,1,,,,,,,,1,,,,1,,,,,,,,
21158,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21159,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21160,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21161,1,1,2021,5,1,1,,,,,,,,,,,,,,,,,,,1,
21162,1,1,2021,1,9,1,1,1,1,1,,,,,,,,,,,,,,,1,
21163,1,1,2021,5,5,,1,,,,,,,,,,,1,,,,,,,,
21164,1,1,2022,2,4,,,,,1,,,,,,,,,,,,,,,1,
21165,1,1,2021,1,1,1,1,1,,,1,,,1,,,1,,,,,,,,,
21166,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21167,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21168,1,1,2021,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,
21169,1,1,2021,1,4,1,1,1,1,,,,,,,,,,,,,,,,1,
21170,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21171,1,1,2021,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,,
21172,1,1,2021,1,4,,,,,1,,,,,,,,1,,,,,,,,
21173,1,1,2022,5,5,1,1,1,1,1,1,1,,,,,,1,,,,,,,,
21174,1,1,2018,2,3,1,1,1,,,,,,,,,,1,,,,,,,,
21175,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21176,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21177,1,1,2021,2,4,1,1,1,,,,,,,,,,1,,,,,,,,
21178,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21179,1,1,2021,4,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1
21180,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21181,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21182,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21183,1,1,2021,1,5,1,1,1,1,1,,,,,,1,,1,,,,,,,,
21184,1,1,2022,5,1,1,1,1,,,1,,,,,,,,,,,,,,1,
21185,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21186,1,1,2021,2,4,1,1,1,,,,,,,,,,1,,,,,,,,
21187,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21188,1,1,2018,10,5,,,,1,,,,,,,,,,,,,,,,1,
21189,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21190,1,1,2022,5,4,1,1,1,1,1,1,,,,,,,1,,,,,,,,
21191,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21192,1,1,2022,2,1,,,1,,,,,,1,,,,,,,,,,,,
21193,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21194,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21195,1,1,2022,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,
21196,1,1,2021,6,2,1,1,1,,1,,,,,,1,,,,,,,,,,
21197,1,1,2018,4,5,1,1,1,1,,,,,,,,,1,,,1,,,,,
21198,1,1,2021,1,3,1,,,,,,,,,,,,1,,,,,,,,
21199,1,1,2021,2,1,,,,,,1,,,,,,,,,,,,,,1,
21200,1,1,2021,1,5,1,1,1,,,1,1,,1,,,,,,,,,,,,
21201,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21202,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21203,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21204,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21205,1,1,2021,5,4,1,1,1,,1,,,,,,,,,,,,,,,1,
21206,1,1,2021,11,1,1,1,1,,,,,,,,,,,,,,,,,1,
21207,1,1,2022,3,1,1,,,,1,1,,,,,,,1,,,,,,,,
21208,1,1,2021,2,3,1,,,,,,,,,,,,,,,,1,,,,
21209,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21210,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21211,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21212,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21213,1,1,2021,1,1,1,1,1,1,1,1,,,,,,,,,,1,,,,,
21214,1,1,2021,5,4,1,1,1,1,1,,,,,,,,,,,,,,,1,
21215,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21216,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21217,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22001,1,1,2021,11,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,
22002,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22003,1,1,2015,9,3,1,1,1,1,,,,,,,,,,,,,,,1,,
22004,1,1,2010,5,4,1,1,1,,,,,,,,1,,,,,,,,,,
22005,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22006,1,1,2022,1,5,1,1,1,,,,,,,,,,,,,,,,,1,
22007,1,1,2020,10,3,1,1,1,1,1,1,1,,,,,,1,,,,,,,,
22008,1,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22009,1,1,2013,10,5,,,,1,,,,,,,,,,,1,,,,,,
22010,1,1,2019,5,3,1,,,,1,,,,,,,,,,1,,,,,,
22011,1,1,2021,1,4,1,1,1,1,1,1,,,,,,,,,,1,,,1,,
22012,1,1,2017,1,2,,1,,,,,,,,,,,,,,,,,,1,
22013,1,1,2015,1,4,1,1,1,1,1,1,,,,,,,,,1,,,,,,
22014,1,1,2005,1,5,1,1,1,1,1,1,,,,,,,,,,,,,,1,
22015,1,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
